ref0,PID1,ADPID2,LQG3,Control
1,1.065425579,1.004210418,0.504246588,231
1,1.063875594,1.004180304,0.504286099,231
1,1.062342129,1.004150351,0.504325609,231
1,1.06082496,1.00412056,0.504365107,231
1,1.059323868,1.004090927,0.504404603,231
1,1.057838637,1.004061451,0.504444087,231
1,1.056369052,1.004032131,0.50448357,231
1,1.053053638,1.003966549,0.504523015,231
1,1.049771033,1.003901309,0.504562459,231
1,1.046520801,1.003836409,0.504601866,231
1,1.043302513,1.003771846,0.504641271,231
1,1.040115745,1.003707616,0.504680639,231
1,1.03696008,1.003643715,0.504720006,231
1,1.033835107,1.003580141,0.504759335,231
1,1.030740419,1.003516891,0.504798663,231
1,1.027675615,1.00345396,0.504837954,231
1,1.024640303,1.003391347,0.504877243,231
1,1.024628319,1.003387632,0.504916536,231
1,1.024616772,1.00338392,0.504955827,231
1,1.024605656,1.003380213,0.504995121,231
1,1.024594963,1.00337651,0.505034414,231
1,1.024584688,1.00337281,0.50507371,231
1,1.024574823,1.003369115,0.505113004,231
1,1.024565361,1.003365423,0.505152302,231
1,1.024556298,1.003361736,0.505191598,231
1,1.024547626,1.003358052,0.505230897,231
1,1.02453934,1.003354372,0.505270194,231
1,1.023422164,1.003328992,0.50530948,231
1,1.02231584,1.003303729,0.505348765,231
1,1.021220222,1.003278583,0.505388037,231
1,1.020135169,1.003253552,0.505427308,231
1,1.019060542,1.003228635,0.505466568,231
1,1.017996203,1.003203831,0.505505825,231
1,1.016942017,1.003179139,0.505545071,231
1,1.01589785,1.003154558,0.505584316,231
1,1.01486357,1.003130086,0.505623549,231
1,1.013839046,1.003105724,0.50566278,231
1,1.015591479,1.003135613,0.505702037,231
1,1.017327277,1.003165326,0.505741292,231
1,1.019046658,1.003194863,0.505780573,231
1,1.020749837,1.003224226,0.505819852,231
1,1.022437029,1.003253418,0.505859156,231
1,1.024108441,1.00328244,0.505898459,231
1,1.025764282,1.003311292,0.505937787,231
1,1.027404755,1.003339978,0.505977114,231
1,1.02903006,1.003368499,0.506016466,231
1,1.030640396,1.003396856,0.506055817,231
1,1.028658961,1.003355064,0.506095145,231
1,1.02669673,1.003313479,0.506134471,231
1,1.024753449,1.003272098,0.506173775,231
1,1.022828868,1.003230919,0.506213077,231
1,1.02092274,1.003189941,0.506252356,231
1,1.019034821,1.00314916,0.506291634,231
1,1.017164872,1.003108576,0.506330889,231
1,1.015312657,1.003068187,0.506370143,231
1,1.013477941,1.00302799,0.506409374,231
1,1.011660495,1.002987985,0.506448603,231
1,1.009642507,1.002943911,0.506487807,231
1,1.007643393,1.002900047,0.506527009,231
1,1.005662906,1.00285639,0.506566186,231
1,1.003700803,1.002812939,0.506605361,231
1,1.001756841,1.002769692,0.506644511,231
1,0.999830785,1.002726647,0.506683659,231
1,0.997922401,1.002683803,0.506722782,231
1,0.996031457,1.002641156,0.506761903,231
1,0.994157726,1.002598706,0.506800998,231
1,0.992300983,1.00255645,0.506840092,231
1,0.993083573,1.0025657,0.506879196,231
1,0.993857942,1.002574871,0.506918298,231
1,0.994624201,1.002583965,0.50695741,231
1,0.995382458,1.002592984,0.506996521,231
1,0.996132821,1.002601927,0.507035641,231
1,0.996875396,1.002610795,0.507074759,231
1,0.997610286,1.00261959,0.507113888,231
1,0.998337596,1.002628311,0.507153014,231
1,0.999057425,1.002636961,0.507192151,231
1,0.999769875,1.002645539,0.507231286,231
1,0.99779967,1.002601702,0.507270394,231
1,0.995847551,1.002558069,0.507309501,231
1,0.99391328,1.00251464,0.507348582,231
1,0.991996625,1.002471411,0.507387661,231
1,0.990097356,1.002428381,0.507426714,231
1,0.988215248,1.002385549,0.507465766,231
1,0.986350077,1.002342912,0.507504791,231
1,0.984501622,1.002300469,0.507543815,231
1,0.982669668,1.002258217,0.507582812,231
1,0.980853999,1.002216157,0.507621808,231
1,0.981481815,1.002221778,0.507660811,231
1,0.98210257,1.002227337,0.507699812,231
1,0.982716362,1.002232835,0.507738819,231
1,0.983323284,1.002238272,0.507777825,231
1,0.983923429,1.002243649,0.507816837,231
1,0.984516891,1.002248967,0.507855847,231
1,0.98510376,1.002254226,0.507894864,231
1,0.985684124,1.002259428,0.50793388,231
1,0.986258074,1.002264572,0.507972902,231
1,0.986825694,1.00226966,0.508011922,231
1,0.987374742,1.002274451,0.508050949,231
1,0.987917747,1.002279187,0.508089973,231
1,0.988454793,1.002283871,0.508129005,231
1,0.988985959,1.002288502,0.508168034,231
1,0.989511326,1.00229308,0.50820707,231
1,0.990030971,1.002297608,0.508246104,231
1,0.990544972,1.002302084,0.508285145,231
1,0.991053406,1.00230651,0.508324183,231
1,0.991556347,1.002310886,0.508363229,231
1,0.992053869,1.002315213,0.508402272,231
1,0.998100384,1.002428165,0.508441396,231
1,1.004089164,1.002540499,0.508480519,231
1,1.010020971,1.00265222,0.508519722,231
1,1.015896553,1.002763336,0.508558924,231
1,1.021716649,1.002873851,0.508598207,231
1,1.02748199,1.002983771,0.508637488,231
1,1.033193292,1.003093103,0.508676849,231
1,1.038851265,1.003201851,0.508716209,231
1,1.044456607,1.003310022,0.50875565,231
1,1.050010008,1.00341762,0.508795088,231
1,1.051719468,1.003450446,0.508834557,231
1,1.053414157,1.003483099,0.508874024,231
1,1.055094265,1.003515582,0.50891352,231
1,1.056759979,1.003547896,0.508953015,231
1,1.058411484,1.003580042,0.508992539,231
1,1.060048962,1.003612021,0.509032061,231
1,1.061672593,1.003643836,0.509071613,231
1,1.063282553,1.003675488,0.509111164,231
1,1.064879018,1.003706977,0.509150743,231
1,1.066462158,1.003738306,0.509190322,231
1,1.067374826,1.003756615,0.50922992,231
1,1.068280715,1.003774834,0.509269518,231
1,1.069179909,1.003792963,0.509309135,231
1,1.070072491,1.003811003,0.509348751,231
1,1.070958541,1.003828955,0.509388388,231
1,1.07183814,1.003846819,0.509428023,231
1,1.072711367,1.003864596,0.509467679,231
1,1.073578299,1.003882287,0.509507332,231
1,1.074439014,1.003899892,0.509547007,231
1,1.075293586,1.003917413,0.50958668,231
1,1.073015947,1.003873684,0.509626331,231
1,1.070761841,1.003830193,0.509665981,231
1,1.068530952,1.003786937,0.509705609,231
1,1.06632297,1.003743913,0.509745235,231
1,1.064137588,1.003701118,0.50978484,231
1,1.061974505,1.003658552,0.509824444,231
1,1.059833421,1.003616211,0.509864026,231
1,1.057714044,1.003574093,0.509903606,231
1,1.055616084,1.003532195,0.509943165,231
1,1.053539255,1.003490516,0.509982722,231
1,1.049886369,1.003417809,0.510022236,231
1,1.046269139,1.003345481,0.510061749,231
1,1.042687091,1.003273526,0.510101219,231
1,1.039139761,1.003201943,0.510140687,231
1,1.035626689,1.003130726,0.510180112,231
1,1.032147424,1.003059873,0.510219536,231
1,1.028701518,1.002989381,0.510258917,231
1,1.025288533,1.002919244,0.510298296,231
1,1.021908035,1.002849461,0.510337633,231
1,1.018559596,1.002780028,0.510376968,231
1,1.019982284,1.002803671,0.510416324,231
1,1.02139143,1.002827171,0.510455678,231
1,1.022787211,1.002850529,0.510495053,231
1,1.024169803,1.002873745,0.510534426,231
1,1.025539379,1.002896823,0.510573821,231
1,1.026896109,1.002919762,0.510613213,231
1,1.028240162,1.002942564,0.510652627,231
1,1.029571705,1.002965231,0.510692039,231
1,1.0308909,1.002987764,0.510731472,231
1,1.032197909,1.003010164,0.510770903,231
1,1.036365153,1.00308863,0.510810393,231
1,1.040493398,1.00316667,0.510849882,231
1,1.044583155,1.003244289,0.51088943,231
1,1.04863493,1.00332149,0.510928977,231
1,1.052649218,1.003398279,0.510968583,231
1,1.05662651,1.003474657,0.511008187,231
1,1.060567289,1.00355063,0.51104785,231
1,1.06447203,1.003626202,0.511087512,231
1,1.068341205,1.003701375,0.511127233,231
1,1.072175276,1.003776154,0.511166952,231
1,1.068962128,1.003713338,0.511206637,231
1,1.065781018,1.003650856,0.511246319,231
1,1.062631519,1.003588703,0.511285967,231
1,1.059513211,1.003526877,0.511325613,231
1,1.05642568,1.003465375,0.511365224,231
1,1.053368517,1.003404192,0.511404833,231
1,1.050341321,1.003343327,0.511444407,231
1,1.047343694,1.003282775,0.51148398,231
1,1.044375244,1.003222535,0.511523518,231
1,1.041435586,1.003162602,0.511563054,231
1,1.040826098,1.003148008,0.511602586,231
1,1.040222905,1.00313348,0.511642116,231
1,1.039625924,1.003119017,0.511681643,231
1,1.039035071,1.003104618,0.511721168,231
1,1.038450263,1.003090282,0.511760688,231
1,1.037871421,1.003076008,0.511800207,231
1,1.037298463,1.003061797,0.511839722,231
1,1.036731312,1.003047648,0.511879236,231
1,1.036169889,1.003033559,0.511918745,231
1,1.035614119,1.003019531,0.511958253,231
1,1.034671948,1.002997893,0.511997751,231
1,1.033738982,1.002976354,0.512037248,231
1,1.032815098,1.002954914,0.512076736,231
1,1.031900177,1.002933572,0.512116222,231
1,1.0309941,1.002912326,0.512155698,231
1,1.030096751,1.002891176,0.512195173,231
1,1.029208013,1.00287012,0.512234639,231
1,1.028327773,1.002849158,0.512274103,231
1,1.027455919,1.00282829,0.512313558,231
1,1.026592341,1.002807513,0.512353011,231
1,1.027885861,1.002828872,0.512392483,231
1,1.029167143,1.002850101,0.512431954,231
1,1.030436348,1.0028712,0.512471445,231
1,1.031693635,1.002892172,0.512510934,231
1,1.03293916,1.002913017,0.512550442,231
1,1.034173076,1.002933736,0.512589949,231
1,1.035395537,1.002954332,0.512629476,231
1,1.036606691,1.002974804,0.512669,231
1,1.037806686,1.002995154,0.512708545,231
1,1.038995668,1.003015383,0.512748087,231
1,1.040535492,1.00304257,0.512787654,231
1,1.042061172,1.003069602,0.512827219,231
1,1.043572893,1.003096479,0.512866809,231
1,1.045070835,1.003123203,0.512906397,231
1,1.046555179,1.003149776,0.512946009,231
1,1.048026101,1.003176199,0.51298562,231
1,1.049483776,1.003202474,0.513025255,231
1,1.050928376,1.003228602,0.513064888,231
1,1.05236007,1.003254583,0.513104545,231
1,1.053779025,1.003280421,0.513144201,231
1,1.054545082,1.003293587,0.513183873,231
1,1.055304776,1.003306677,0.513223542,231
1,1.056058188,1.003319692,0.513263228,231
1,1.056805397,1.003332632,0.513302911,231
1,1.057546483,1.003345499,0.513342611,231
1,1.058281522,1.003358292,0.513382309,231
1,1.059010591,1.003371012,0.513422022,231
1,1.059733765,1.00338366,0.513461733,231
1,1.060451119,1.003396236,0.513501461,231
1,1.061162727,1.003408742,0.513541186,231
1,1.061515616,1.00341427,0.513580922,231
1,1.061866236,1.003419764,0.513620657,231
1,1.062214614,1.003425226,0.513660402,231
1,1.062560776,1.003430654,0.513700146,231
1,1.062904748,1.003436049,0.513739901,231
1,1.063246554,1.003441412,0.513779654,231
1,1.063586221,1.003446743,0.513819417,231
1,1.063923773,1.003452042,0.513859179,231
1,1.064259234,1.003457308,0.513898952,231
1,1.064592628,1.003462544,0.513938723,231
1,1.06365827,1.003442983,0.513978488,231
1,1.062733847,1.003423522,0.514018251,231
1,1.061819225,1.003404158,0.514058008,231
1,1.060914272,1.003384891,0.514097763,231
1,1.060018858,1.00336572,0.514137512,231
1,1.059132855,1.003346644,0.51417726,231
1,1.058256135,1.003327662,0.514217001,231
1,1.057388574,1.003308773,0.51425674,231
1,1.05653005,1.003289975,0.514296473,231
1,1.05568044,1.003271269,0.514336205,231
1,1.056246057,1.00328017,0.514375949,231
1,1.056807068,1.003289015,0.514415692,231
1,1.05736353,1.003297806,0.514455447,231
1,1.057915501,1.003306542,0.5144952,231
1,1.058463037,1.003315224,0.514534966,231
1,1.059006194,1.003323852,0.51457473,231
1,1.059545028,1.003332427,0.514614507,231
1,1.060079592,1.003340949,0.514654283,231
1,1.060609939,1.003349419,0.514694071,231
1,1.061136123,1.003357838,0.514733857,231
1,1.059896896,1.003331744,0.514773632,231
1,1.058670243,1.003305781,0.514813405,231
1,1.057455999,1.003279946,0.514853168,231
1,1.056253996,1.003254239,0.514892928,231
1,1.055064072,1.003228658,0.514932678,231
1,1.053886066,1.003203202,0.514972426,231
1,1.052719818,1.00317787,0.515012163,231
1,1.051565173,1.003152661,0.515051898,231
1,1.050421977,1.003127573,0.515091622,231
1,1.049290076,1.003102605,0.515131344,231
1,1.049839548,1.003110434,0.515171078,231
1,1.050384244,1.00311821,0.51521081,231
1,1.050924223,1.003125932,0.515250554,231
1,1.051459547,1.003133601,0.515290296,231
1,1.051990275,1.003141217,0.515330049,231
1,1.052516466,1.003148781,0.5153698,231
1,1.053038179,1.003156294,0.515409563,231
1,1.053555469,1.003163756,0.515449324,231
1,1.054068395,1.003171167,0.515489097,231
1,1.054577011,1.003178528,0.515528867,231
1,1.052139891,1.003128287,0.51556861,231
1,1.049726352,1.003078301,0.515608351,231
1,1.047336084,1.003028565,0.515648063,231
1,1.044968779,1.002979077,0.515687774,231
1,1.042624133,1.002929835,0.515727457,231
1,1.040301849,1.002880837,0.515767138,231
1,1.038001632,1.002832081,0.515806791,231
1,1.03572319,1.002783563,0.515846443,231
1,1.033466239,1.002735282,0.515886066,231
1,1.031230495,1.002687235,0.515925687,231
1,1.030806684,1.002674463,0.515965305,231
1,1.030386612,1.002661736,0.516004921,231
1,1.02997023,1.002649054,0.516044532,231
1,1.02955749,1.002636418,0.516084142,231
1,1.029148345,1.002623826,0.516123748,231
1,1.028742749,1.002611279,0.516163353,231
1,1.028340655,1.002598775,0.516202953,231
1,1.027942019,1.002586315,0.516242551,231
1,1.027546796,1.002573898,0.516282146,231
1,1.027154941,1.002561524,0.516321739,231
1,1.027070833,1.002555149,0.516361332,231
1,1.026987131,1.002548784,0.516400923,231
1,1.026903834,1.002542431,0.516440514,231
1,1.026820935,1.002536087,0.516480103,231
1,1.026738431,1.002529755,0.516519693,231
1,1.026656318,1.002523433,0.516559281,231
1,1.026574591,1.002517122,0.516598869,231
1,1.026493246,1.002510822,0.516638455,231
1,1.026412281,1.002504531,0.516678041,231
1,1.026331689,1.002498252,0.516717625,231
1,1.026436413,1.002495601,0.516757212,231
1,1.026539756,1.002492942,0.516796797,231
1,1.026641739,1.002490274,0.516836385,231
1,1.02674238,1.002487598,0.516875971,231
1,1.026841697,1.002484914,0.51691556,231
1,1.026939708,1.002482221,0.516955147,231
1,1.027036433,1.002479521,0.516994736,231
1,1.027131889,1.002476813,0.517034324,231
1,1.027226093,1.002474097,0.517073914,231
1,1.027319062,1.002471374,0.517113502,231
1,1.027847621,1.00247719,0.517153099,231
1,1.028370854,1.002482953,0.517192694,231
1,1.028888832,1.002488665,0.517232297,231
1,1.029401624,1.002494325,0.517271899,231
1,1.029909299,1.002499935,0.517311509,231
1,1.030411926,1.002505495,0.517351117,231
1,1.030909572,1.002511006,0.517390734,231
1,1.031402301,1.002516467,0.517430349,231
1,1.03189018,1.00252188,0.517469972,231
1,1.032373272,1.002527245,0.517509593,231
1,1.032613101,1.002527895,0.51754922,231
1,1.032850521,1.002528523,0.517588845,231
1,1.033085566,1.002529129,0.517628475,231
1,1.033318266,1.002529712,0.517668103,231
1,1.033548653,1.002530274,0.517707736,231
1,1.033776756,1.002530815,0.517747368,231
1,1.034002607,1.002531334,0.517787004,231
1,1.034226235,1.002531832,0.517826639,231
1,1.03444767,1.00253231,0.517866279,231
1,1.034666939,1.002532767,0.517905917,231
1,1.03416892,1.002519211,0.517945551,231
1,1.033675547,1.002505709,0.517985183,231
1,1.03318676,1.00249226,0.51802481,231
1,1.032702498,1.002478864,0.518064436,231
1,1.032222702,1.00246552,0.518104057,231
1,1.031747314,1.002452227,0.518143677,231
1,1.031276275,1.002438986,0.518183291,231
1,1.03080953,1.002425795,0.518222905,231
1,1.030347021,1.002412654,0.518262513,231
1,1.029888694,1.002399564,0.51830212,231
1,1.031711974,1.002431082,0.518341753,231
1,1.033517818,1.002462415,0.518381384,231
1,1.035306453,1.002493564,0.518421041,231
1,1.037078106,1.002524531,0.518460697,231
1,1.038833002,1.002555318,0.518500378,231
1,1.040571359,1.002585926,0.518540058,231
1,1.042293394,1.002616358,0.518579764,231
1,1.043999322,1.002646615,0.518619467,231
1,1.045689354,1.002676699,0.518659197,231
1,1.047363697,1.00270661,0.518698926,231
1,1.04640798,1.002685197,0.518738644,231
1,1.045461676,1.002663885,0.518778362,231
1,1.044524662,1.002642673,0.51881807,231
1,1.043596813,1.002621559,0.518857776,231
1,1.042678008,1.002600543,0.518897473,231
1,1.041768127,1.002579625,0.518937168,231
1,1.040867053,1.002558802,0.518976855,231
1,1.039974669,1.002538075,0.519016539,231
1,1.039090859,1.002517441,0.519056214,231
1,1.038215511,1.002496901,0.519095888,231
1,1.038523834,1.002499449,0.519135568,231
1,1.038829296,1.002501968,0.519175246,231
1,1.039131935,1.002504457,0.519214931,231
1,1.039431787,1.002506917,0.519254614,231
1,1.039728887,1.002509349,0.519294304,231
1,1.040023274,1.002511753,0.519333992,231
1,1.04031498,1.002514128,0.519373687,231
1,1.040604042,1.002516476,0.51941338,231
1,1.040890493,1.002518796,0.519453079,231
1,1.041174367,1.002521089,0.519492777,231
1,1.037566864,1.002447268,0.519532429,231
1,1.03399358,1.002373822,0.519572079,231
1,1.030454066,1.002300746,0.519611684,231
1,1.026947877,1.002228037,0.519651287,231
1,1.023474576,1.002155691,0.519690844,231
1,1.020033732,1.002083705,0.5197304,231
1,1.016624919,1.002012075,0.51976991,231
1,1.013247717,1.001940799,0.519809418,231
1,1.009901714,1.001869872,0.519848881,231
1,1.0065865,1.001799292,0.519888342,231
1,1.00974751,1.00185517,0.519927844,231
1,1.01287763,1.001910724,0.519967344,231
1,1.015977268,1.001965957,0.520006886,231
1,1.019046829,1.002020873,0.520046425,231
1,1.022086709,1.002075474,0.520086006,231
1,1.025097299,1.002129764,0.520125585,231
1,1.028078987,1.002183746,0.520165204,231
1,1.031032154,1.002237423,0.520204822,231
1,1.033957174,1.002290798,0.520244481,231
1,1.036854418,1.002343874,0.520284138,231
1,1.037020434,1.002343752,0.5203238,231
1,1.037184936,1.002343615,0.52036346,231
1,1.037347945,1.002343464,0.520403125,231
1,1.037509481,1.002343298,0.520442788,231
1,1.037669561,1.002343118,0.520482455,231
1,1.037828205,1.002342923,0.520522121,231
1,1.037985431,1.002342714,0.520561791,231
1,1.038141258,1.002342492,0.520601459,231
1,1.038295704,1.002342255,0.520641132,231
1,1.038448785,1.002342005,0.520680803,231
1,1.038929387,1.002348175,0.520720483,231
1,1.039405554,1.002354299,0.520760162,231
1,1.039877343,1.002360375,0.520799849,231
1,1.040344812,1.002366405,0.520839535,231
1,1.040808017,1.002372389,0.520879229,231
1,1.041267013,1.002378328,0.520918922,231
1,1.041721855,1.002384222,0.520958624,231
1,1.042172597,1.002390071,0.520998323,231
1,1.042619292,1.002395876,0.521038032,231
1,1.043061992,1.002401637,0.521077739,231
1,1.044409326,1.002425131,0.521117467,231
1,1.045744186,1.002448489,0.521157194,231
1,1.047066736,1.002471711,0.521196941,231
1,1.048377135,1.002494799,0.521236687,231
1,1.049675544,1.002517755,0.521276454,231
1,1.050962117,1.002540579,0.521316218,231
1,1.052237009,1.002563273,0.521356004,231
1,1.053500372,1.002585838,0.521395789,231
1,1.054752356,1.002608275,0.521435594,231
1,1.055993107,1.002630586,0.521475397,231
1,1.055353137,1.002616191,0.521515197,231
1,1.054719883,1.002601864,0.521554994,231
1,1.054093254,1.002587605,0.521594788,231
1,1.053473163,1.002573413,0.52163458,231
1,1.05285952,1.002559288,0.521674367,231
1,1.05225224,1.002545228,0.521714153,231
1,1.051651237,1.002531233,0.521753935,231
1,1.051056427,1.002517303,0.521793715,231
1,1.050467726,1.002503436,0.521833491,231
1,1.049885054,1.002489632,0.521873265,231
1,1.048950525,1.00246889,0.52191303,231
1,1.048025243,1.002448246,0.521952793,231
1,1.047109085,1.002427701,0.521992548,231
1,1.046201931,1.002407252,0.5220323,231
1,1.04530366,1.002386898,0.522072044,231
1,1.044414155,1.00236664,0.522111786,231
1,1.043533299,1.002346475,0.522151519,231
1,1.042660979,1.002326404,0.52219125,231
1,1.04179708,1.002306425,0.522230973,231
1,1.040941493,1.002286537,0.522270693,231
1,1.041787151,1.002299864,0.522310428,231
1,1.042624911,1.002313106,0.52235016,231
1,1.043454876,1.002326264,0.522389907,231
1,1.044277148,1.002339338,0.522429652,231
1,1.045091828,1.00235233,0.52246941,231
1,1.045899015,1.00236524,0.522509167,231
1,1.046698807,1.002378069,0.522548937,231
1,1.047491299,1.002390817,0.522588706,231
1,1.048276587,1.002403486,0.522628489,231
1,1.049054765,1.002416077,0.522668269,231
1,1.049696454,1.002426056,0.522708062,231
1,1.050332439,1.002435971,0.522747853,231
1,1.050962793,1.002445823,0.522787656,231
1,1.051587589,1.002455612,0.522827457,231
1,1.052206899,1.002465339,0.52286727,231
1,1.052820794,1.002475005,0.522907082,231
1,1.053429343,1.002484609,0.522946905,231
1,1.054032615,1.002494153,0.522986727,231
1,1.054630678,1.002503637,0.52302656,231
1,1.055223598,1.002513062,0.523066392,231
1,1.055590924,1.002518113,0.523106233,231
1,1.055955321,1.002523129,0.523146072,231
1,1.056316826,1.002528109,0.52318592,231
1,1.056675475,1.002533055,0.523225766,231
1,1.057031305,1.002537966,0.523265621,231
1,1.057384349,1.002542842,0.523305475,231
1,1.057734643,1.002547684,0.523345337,231
1,1.058082221,1.002552493,0.523385198,231
1,1.058427117,1.002557268,0.523425067,231
1,1.058769365,1.00256201,0.523464935,231
1,1.058311397,1.002551113,0.523504801,231
1,1.057858378,1.002540266,0.523544665,231
1,1.057410243,1.002529468,0.523584527,231
1,1.056966924,1.002518719,0.523624388,231
1,1.056528356,1.002508018,0.523664247,231
1,1.056094476,1.002497364,0.523704104,231
1,1.055665219,1.002486757,0.523743959,231
1,1.055240524,1.002476197,0.523783812,231
1,1.054820329,1.002465682,0.523823664,231
1,1.054404572,1.002455214,0.523863514,231
1,1.052695131,1.002419393,0.523903344,231
1,1.05100227,1.002383752,0.523943173,231
1,1.04932577,1.002348287,0.523982983,231
1,1.047665416,1.002312997,0.524022791,231
1,1.046020993,1.00227788,0.524062579,231
1,1.044392292,1.002242935,0.524102366,231
1,1.042779105,1.002208161,0.524142134,231
1,1.041181228,1.002173555,0.5241819,231
1,1.03959846,1.002139115,0.524221646,231
1,1.038030601,1.002104841,0.524261391,231
1,1.038649604,1.002113229,0.524301146,231
1,1.03926261,1.002121556,0.524340899,231
1,1.039869701,1.002129821,0.524380662,231
1,1.040470954,1.002138025,0.524420424,231
1,1.041066445,1.002146169,0.524460195,231
1,1.041656251,1.002154254,0.524499964,231
1,1.042240446,1.00216228,0.524539744,231
1,1.042819104,1.002170247,0.524579521,231
1,1.043392297,1.002178157,0.524619309,231
1,1.043960098,1.00218601,0.524659095,231
1,1.042104555,1.002146497,0.524698858,231
1,1.040266598,1.002107178,0.52473862,231
1,1.038445996,1.00206805,0.524778359,231
1,1.036642519,1.002029112,0.524818096,231
1,1.034855944,1.001990362,0.524857811,231
1,1.033086049,1.001951798,0.524897523,231
1,1.031332614,1.001913419,0.524937214,231
1,1.029595425,1.001875223,0.524976902,231
1,1.027874268,1.001837208,0.525016569,231
1,1.026168934,1.001799372,0.525056233,231
1,1.026364754,1.001798605,0.5250959,231
1,1.026558178,1.001797819,0.525135566,231
1,1.026749238,1.001797015,0.525175234,231
1,1.026937966,1.001796194,0.5252149,231
1,1.027124396,1.001795354,0.52525457,231
1,1.027308558,1.001794497,0.525294237,231
1,1.027490484,1.001793623,0.525333907,231
1,1.027670205,1.001792731,0.525373576,231
1,1.02784775,1.001791823,0.525413247,231
1,1.028023149,1.001790899,0.525452917,231
1,1.027242763,1.001771299,0.525492577,231
1,1.026469298,1.001751782,0.525532234,231
1,1.025702663,1.001732346,0.525571882,231
1,1.02494277,1.001712991,0.525611528,231
1,1.024189533,1.001693716,0.525651164,231
1,1.023442864,1.001674521,0.525690799,231
1,1.02270268,1.001655404,0.525730423,231
1,1.021968896,1.001636366,0.525770045,231
1,1.02124143,1.001617405,0.525809658,231
1,1.020520201,1.001598521,0.525849269,231
1,1.019461488,1.00157299,0.525888865,231
1,1.018412098,1.001547569,0.525928459,231
1,1.017371911,1.001522259,0.525968039,231
1,1.016340808,1.001497057,0.526007617,231
1,1.015318671,1.001471964,0.52604718,231
1,1.014305385,1.001446978,0.526086742,231
1,1.013300836,1.001422098,0.526126289,231
1,1.012304911,1.001397323,0.526165834,231
1,1.011317499,1.001372653,0.526205365,231
1,1.010338492,1.001348086,0.526244894,231
1,1.010641457,1.001348541,0.526284426,231
1,1.010940582,1.001348967,0.526323955,231
1,1.011235921,1.001349363,0.526363488,231
1,1.011527526,1.00134973,0.526403018,231
1,1.011815448,1.001350069,0.526442551,231
1,1.012099739,1.00135038,0.526482082,231
1,1.012380449,1.001350663,0.526521616,231
1,1.012657627,1.001350918,0.526561148,231
1,1.012931323,1.001351146,0.526600682,231
1,1.013201584,1.001351348,0.526640215,231
1,1.012465604,1.001331902,0.526679737,231
1,1.011735757,1.001312534,0.526719257,231
1,1.011011963,1.001293243,0.526758766,231
1,1.010294145,1.001274028,0.526798273,231
1,1.009582228,1.001254889,0.526837769,231
1,1.008876136,1.001235825,0.526877264,231
1,1.008175796,1.001216835,0.526916748,231
1,1.007481134,1.001197919,0.526956229,231
1,1.006792079,1.001179077,0.5269957,231
1,1.006108559,1.001160307,0.527035169,231
1,1.004589424,1.001125153,0.527074616,231
1,1.003083629,1.001090158,0.527114061,231
1,1.001591003,1.001055319,0.527153484,231
1,1.000111375,1.001020637,0.527192905,231
1,0.998644578,1.000986108,0.527232304,231
1,0.997190446,1.000951733,0.527271701,231
1,0.995748817,1.000917509,0.527311076,231
1,0.99431953,1.000883435,0.527350449,231
1,0.992902426,1.00084951,0.5273898,231
1,0.991497349,1.000815733,0.527429149,231
1,0.992988347,1.000838532,0.527468515,231
1,0.994463824,1.000861178,0.527507879,231
1,0.995923989,1.000883674,0.52754726,231
1,0.997369047,1.00090602,0.527586638,231
1,0.9987992,1.000928217,0.527626034,231
1,1.000214648,1.000950269,0.527665427,231
1,1.001615587,1.000972176,0.527704837,231
1,1.003002212,1.000993939,0.527744245,231
1,1.004374712,1.001015561,0.52778367,231
1,1.005733278,1.001037043,0.527823093,231
1,1.004054101,1.000999221,0.527862492,231
1,1.00238992,1.000961573,0.527901889,231
1,1.00074054,1.0009241,0.527941262,231
1,0.999105769,1.000886798,0.527980633,231
1,0.997485418,1.000849666,0.52801998,231
1,0.995879301,1.000812704,0.528059325,231
1,0.994287233,1.000775909,0.528098646,231
1,0.992709035,1.000739279,0.528137966,231
1,0.991144525,1.000702814,0.528177261,231
1,0.989593529,1.000666512,0.528216555,231
1,0.989764079,1.000663793,0.528255847,231
1,0.989931664,1.000661058,0.528295138,231
1,0.990096325,1.000658306,0.528334427,231
1,0.990258105,1.000655539,0.528373715,231
1,0.990417046,1.000652756,0.528413002,231
1,0.990573189,1.000649959,0.528452287,231
1,0.990726575,1.000647146,0.52849157,231
1,0.990877242,1.000644319,0.528530852,231
1,0.991025232,1.000641478,0.528570133,231
1,0.991170582,1.000638623,0.528609412,231
1,0.988741015,1.000585427,0.528648656,231
1,0.986333181,1.000532483,0.528687897,231
1,0.983946796,1.000479789,0.528727103,231
1,0.981581584,1.000427343,0.528766307,231
1,0.97923727,1.000375142,0.528805476,231
1,0.976913584,1.000323185,0.528844643,231
1,0.974610259,1.00027147,0.528883774,231
1,0.972327032,1.000219993,0.528922903,231
1,0.970063644,1.000168754,0.528961997,231
1,0.96781984,1.000117749,0.529001089,231
1,0.966861649,1.000091753,0.529040162,231
1,0.965910581,1.000065856,0.529079234,231
1,0.964966549,1.000040059,0.529118287,231
1,0.964029464,1.00001436,0.529157338,231
1,0.963099243,0.99998876,0.529196371,231
1,0.9621758,0.999963256,0.529235402,231
1,0.961259053,0.999937848,0.529274415,231
1,0.960348919,0.999912537,0.529313426,231
