t,r,y0,y1,y2,label
604,1,-9.70586E+48,567011656.1,1,2
605,1,-9.67918E+48,754444722.6,1,2
606,1,-8.25582E+48,846435411.3,1,2
607,1,-4.97053E+48,821909071.5,1,2
608,1,5.98526E+47,675159295.8,1,2
609,1,8.74859E+48,417908933.1,1,2
610,1,1.95502E+49,78985163.38,1,2
611,1,3.27287E+49,-298534160.1,1,2
612,1,4.75378E+49,-662487068,1,2
613,1,6.2641E+49,-958535444.1,1,2
614,1,7.60197E+49,-1137942510,1,2
615,1,8.49353E+49,-1165151146,1,2
616,1,8.59759E+49,-1024038245,1,2
617,1,7.52221E+49,-721824315.2,1,2
618,1,4.85641E+49,-289879187.8,1,2
619,1,2.19797E+48,218941677.5,1,2
620,1,-6.66836E+49,736317293.8,1,2
621,1,-1.59013E+50,1187224520,1,2
622,1,-2.72816E+50,1500381243,1,2
623,1,-4.02104E+50,1618975258,1,2
624,1,-5.35807E+50,1510131735,1,2
625,1,-6.5692E+50,1171633293,1,2
626,1,-7.421E+50,634690189.3,1,2
627,1,-7.61962E+50,-37959843.41,1,2
628,1,-6.82391E+50,-758716632.1,1,2
629,1,-4.67152E+50,-1425952341,1,2
630,1,-8.20595E+49,-1937763217,1,2
631,1,4.99157E+50,-2206858763,1,2
632,1,1.2873E+51,-2174500415,1,2
633,1,2.26878E+51,-1821374285,1,2
634,1,3.39582E+51,-1173562429,1,2
635,1,4.57699E+51,-302347864.5,1,2
636,1,5.66931E+51,682610055.4,1,2
637,1,6.47408E+51,1646260170,1,2
638,1,6.73855E+51,2445895378,1,2
639,1,6.16617E+51,2951423664,1,2
640,1,4.43811E+51,3065410348,1,2
641,1,1.24805E+51,2739940602,1,2
642,1,-3.64792E+51,1987581133,1,2
643,1,-1.03666E+52,884366316.4,1,2
644,1,-1.88202E+52,-436264432.7,1,2
645,1,-2.86306E+52,-1798412802,1,2
646,1,-3.9045E+52,-3006072914,1,2
647,1,-4.88635E+52,-3870208020,1,2
648,1,-5.63968E+52,-4236967497,1,2
649,1,-5.94737E+52,-4013006230,1,2
650,1,-5.55205E+52,-3183970326,1,2
651,1,-4.17362E+52,-1822899066,1,2
652,1,-1.53844E+52,-86509214.92,1,2
653,1,2.5785E+52,1801061299,1,2
654,1,8.29806E+52,3575672046,1,2
655,1,1.55698E+53,4968639524,1,2
656,1,2.40973E+53,5745690164,1,2
657,1,3.32626E+53,5743985772,1,2
658,1,4.20606E+53,4901649845,1,2
659,1,4.90576E+53,3274876039,1,2
660,1,5.23907E+53,1039124714,1,2
661,1,4.9829E+53,-1527036892,1,2
662,1,3.89163E+53,-4074470908,1,2
663,1,1.72142E+53,-6228927005,1,2
664,1,-1.73407E+53,-7643801650,1,2
665,1,-6.59619E+53,-8053060834,1,2
666,1,-1.28433E+54,-7316595320,1,2
667,1,-2.02453E+54,-5450768060,1,2
668,1,-2.8297E+54,-2638502579,1,2
669,1,-3.61582E+54,784196003.9,1,2
670,1,-4.26136E+54,4365195102,1,2
671,1,-4.60672E+54,7593129322,1,2
672,1,-4.45879E+54,9967501265,1,2
673,1,-3.60252E+54,11072784412,1,2
674,1,-1.82116E+54,10646004161,1,2
675,1,1.07354E+54,8627387874,1,2
676,1,5.20079E+54,5185321800,1,2
677,1,1.05607E+55,709913343.8,1,2
678,1,1.6977E+55,-4226403857,1,2
679,1,2.40384E+55,-8938086723,1,2
680,1,3.10439E+55,-12717772231,1,2
681,1,3.69651E+55,-14938042448,1,2
682,1,4.04365E+55,-15149609896,1,2
683,1,3.97884E+55,-13161270606,1,2
684,1,3.31412E+55,-9088471108,1,2
685,1,1.85727E+55,-3360878914,1,2
686,1,-5.62704E+54,3315421833,1,2
687,1,-4.06096E+55,10039197564,1,2
688,1,-8.65364E+55,15830371142,1,2
689,1,-1.42081E+56,19767142994,1,2
690,1,-2.03908E+56,21125523683,1,2
691,1,-2.66183E+56,19501053006,1,2
692,1,-3.2022E+56,14893473859,1,2
693,1,-3.54346E+56,7739015529,1,2
694,1,-3.54149E+56,-1118616970,1,2
695,1,-3.03222E+56,-10519192292,1,2
696,1,-1.84556E+56,-19130473811,1,2
697,1,1.73181E+55,-25629438853,1,2
698,1,3.13378E+56,-28896606621,1,2
699,1,7.06391E+56,-28196085295,1,2
700,1,1.18659E+57,-23313853444,1,2
701,1,1.72706E+57,-14630709658,1,2
702,1,2.27939E+57,-3114004054,1,2
703,1,2.77029E+57,9777117694,1,2
704,1,3.10015E+57,22265992142,1,2
705,1,3.1447E+57,32493080202,1,2
706,1,2.76096E+57,38781454930,1,2
707,1,1.79871E+57,39896747919,1,2
708,1,1.18547E+56,35263075235,1,2
709,1,-2.38307E+57,25099835530,1,2
710,1,-5.74179E+57,10453050671,1,2
711,1,-9.88779E+57,-6891750030,1,2
712,1,-1.46053E+58,-24611804631,1,2
713,1,-1.94933E+58,-40144141245,1,2
714,1,-2.39348E+58,-51041444987,1,2
715,1,-2.70808E+58,-55339390882,1,2
716,1,-2.78612E+58,-51882607030,1,2
717,1,-2.50317E+58,-40558270745,1,2
718,1,-1.72685E+58,-22395787798,1,2
719,1,-3.31896E+57,492714288.3,1,2
720,1,1.77844E+58,25135070687,1,2
721,1,4.64498E+58,48065374567,1,2
722,1,8.21995E+58,65791741314,1,2
723,1,1.23314E+59,75305190308,1,2
724,1,1.66484E+59,74558461713,1,2
725,1,2.06522E+59,62842306372,1,2
726,1,2.36202E+59,40996008566,1,2
727,1,2.46322E+59,11408112426,1,2
728,1,2.26069E+59,-22209491009,1,2
729,1,1.63796E+59,-55259139450,1,2
730,1,4.82852E+58,-82859494562,1,2
731,1,-1.29438E+59,-1.00537E+11,1,2
732,1,-3.73753E+59,-1.04914E+11,1,2
733,1,-6.81613E+59,-94288115925,1,2
734,1,-1.03943E+60,-69017835022,1,2
735,1,-1.41996E+60,-31632477223,1,2
736,1,-1.77967E+60,13363991838,1,2
737,1,-2.05716E+60,59994593593,1,2
738,1,-2.1734E+60,1.01566E+11,1,2
739,1,-2.03455E+60,1.31593E+11,1,2
740,1,-1.53832E+60,1.44759E+11,1,2
741,1,-5.84531E+59,1.37794E+11,1,2
742,1,9.09527E+59,1.1011E+11,1,2
743,1,2.98893E+60,64105562936,1,2
744,1,5.63665E+60,5050846852,1,2
745,1,8.74624E+60,-59454084743,1,2
746,1,1.20943E+61,-1.20405E+11,1,2
747,1,1.53162E+61,-1.686E+11,1,2
748,1,1.78909E+61,-1.9597E+11,1,2
749,1,1.91405E+61,-1.96847E+11,1,2
750,1,1.82518E+61,-1.6899E+11,1,2
751,1,1.43279E+61,-1.14184E+11,1,2
752,1,6.47654E+60,-38296702637,1,2
753,1,-6.06018E+60,49248039036,1,2
754,1,-2.37333E+61,1.3657E+11,1,2
755,1,-4.64753E+61,2.10875E+11,1,2
756,1,-7.34619E+61,2.60251E+11,1,2
757,1,-1.02867E+62,2.75485E+11,1,2
758,1,-1.31644E+62,2.51623E+11,1,2
759,1,-1.55377E+62,1.89038E+11,1,2
760,1,-1.6826E+62,93799638445,1,2
761,1,-1.63253E+62,-22761975499,1,2
762,1,-1.32508E+62,-1.45292E+11,1,2
763,1,-6.80949E+61,-2.56336E+11,1,2
764,1,3.68964E+61,-3.38731E+11,1,2
765,1,1.86884E+62,-3.78134E+11,1,2
766,1,3.8197E+62,-3.65349E+11,1,2
767,1,6.15853E+62,-2.98084E+11,1,2
768,1,8.73672E+62,-1.81835E+11,1,2
769,1,1.13002E+63,-29705563114,1,2
770,1,1.34756E+63,1.38907E+11,1,2
771,1,1.47657E+63,3.00645E+11,1,2
772,1,1.45625E+63,4.31294E+11,1,2
773,1,1.21799E+63,5.09255E+11,1,2
774,1,6.91491E+62,5.18919E+11,1,2
775,1,-1.85972E+62,4.53422E+11,1,2
776,1,-1.45699E+63,3.16353E+11,1,2
777,1,-3.12829E+63,1.22058E+11,1,2
778,1,-5.15257E+63,-1.05597E+11,1,2
779,1,-7.40942E+63,-3.35962E+11,1,2
780,1,-9.6875E+63,-5.35545E+11,1,2
781,1,-1.16713E+64,-6.72685E+11,1,2
782,1,-1.29362E+64,-7.22334E+11,1,2
783,1,-1.29572E+64,-6.70248E+11,1,2
784,1,-1.11357E+64,-5.15931E+11,1,2
785,1,-6.84984E+63,-2.7381E+11,1,2
786,1,4.67592E+62,27692659068,1,2
787,1,1.12219E+64,3.49196E+11,1,2
788,1,2.55212E+64,6.4525E+11,1,2
789,1,4.30183E+64,8.70506E+11,1,2
790,1,6.27427E+64,9.86354E+11,1,2
791,1,8.29408E+64,9.67114E+11,1,2
792,1,1.00952E+65,8.04826E+11,1,2
793,1,1.13152E+65,5.11823E+11,1,2
794,1,1.15017E+65,1.20553E+11,1,2
795,1,1.01329E+65,-3.19571E+11,1,2
796,1,6.65999E+64,-7.48045E+11,1,2
797,1,5.71894E+63,-1.10124E+12,1,2
798,1,-8.51309E+64,-1.32148E+12,1,2
799,1,-2.0731E+65,-1.36591E+12,1,2
800,1,-3.5835E+65,-1.21402E+12,1,2
801,1,-5.30476E+65,-8.72376E+11,1,2
802,1,-7.09172E+65,-3.75821E+11,1,2
803,1,-8.72037E+65,2.1534E+11,1,2
804,1,-9.88203E+65,8.2215E+11,1,2
805,1,-1.0187E+66,1.35707E+12,1,2
806,1,-9.18149E+65,1.73608E+12,1,2
807,1,-6.38177E+65,1.8913E+12,1,2
808,1,-1.32901E+65,1.78216E+12,1,2
809,1,6.33314E+65,1.40353E+12,1,2
810,1,1.67586E+66,7.89319E+11,1,2
811,1,2.97799E+66,10614355213,1,2
812,1,4.47782E+66,-8.31766E+11,1,2
813,1,6.05558E+66,-1.61964E+12,1,2
814,1,7.52299E+66,-2.23337E+12,1,2
815,1,8.6174E+66,-2.56926E+12,1,2
816,1,9.00374E+66,-2.556E+12,1,2
817,1,8.28774E+66,-2.16767E+12,1,2
818,1,6.04393E+66,-1.43117E+12,1,2
819,1,1.86158E+66,-4.26502E+11,1,2
820,1,-4.58953E+66,7.20724E+11,1,2
821,1,-1.34734E+67,1.85401E+12,1,2
822,1,-2.46846E+67,2.80641E+12,1,2
823,1,-3.77347E+67,3.42414E+12,1,2
824,1,-5.16382E+67,3.59011E+12,1,2
825,1,-6.4816E+67,3.244E+12,1,2
826,1,-7.50362E+67,2.39559E+12,1,2
827,1,-7.94216E+67,1.12895E+12,1,2
828,1,-7.45513E+67,-4.03919E+11,1,2
829,1,-5.66897E+67,-1.99998E+12,1,2
830,1,-2.21703E+67,-3.43071E+12,1,2
831,1,3.20477E+67,-4.47358E+12,1,2
832,1,1.07644E+68,-4.94504E+12,1,2
833,1,2.04048E+68,-4.73053E+12,1,2
834,1,3.17437E+68,-3.8067E+12,1,2
835,1,4.39733E+68,-2.25215E+12,1,2
836,1,5.57715E+68,-2.44043E+11,1,2
837,1,6.52448E+68,1.95998E+12,1,2
838,1,6.99256E+68,4.05303E+12,1,2
839,1,6.68498E+68,5.71999E+12,1,2
840,1,5.27433E+68,6.68295E+12,1,2
841,1,2.4341E+68,6.74484E+12,1,2
842,1,-2.11411E+68,5.82473E+12,1,2
843,1,-8.53784E+68,3.97889E+12,1,2
844,1,-1.68167E+69,1.40359E+12,1,2
845,1,-2.66552E+69,-1.58254E+12,1,2
846,1,-3.73935E+69,-4.57532E+12,1,2
847,1,-4.79271E+69,-7.13737E+12,1,2
848,1,-5.66519E+69,-8.85942E+12,1,2
849,1,-6.14544E+69,-9.42249E+12,1,2
850,1,-5.97698E+69,-8.65172E+12,1,2
851,1,-4.87328E+69,-6.55348E+12,1,2
852,1,-2.54432E+69,-3.32892E+12,1,2
853,1,1.26357E+69,6.40003E+11,1,2
854,1,6.7141E+69,4.8319E+12,1,2
855,1,1.38145E+70,8.65117E+12,1,2
856,1,2.23396E+70,1.15092E+13,1,2
857,1,3.17526E+70,1.29112E+13,1,2
858,1,4.11328E+70,1.25358E+13,1,2
859,1,4.91234E+70,1.02961E+13,1,2
860,1,5.39165E+70,6.37111E+12,1,2
861,1,5.32959E+70,1.20078E+12,1,2
862,1,4.47578E+70,-4.55773E+12,1,2
863,1,2.57322E+70,-1.01087E+13,1,2
864,1,-6.08246E+69,-1.46234E+13,1,2
865,1,-5.22611E+70,-1.73584E+13,1,2
866,1,-1.13079E+71,-1.77716E+13,1,2
867,1,-1.8685E+71,-1.56174E+13,1,2
868,1,-2.69228E+71,-1.1006E+13,1,2
869,1,-3.52558E+71,-4.41633E+12,1,2
870,1,-4.2538E+71,3.34528E+12,1,2
871,1,-4.72251E+71,1.12366E+13,1,2
872,1,-4.74042E+71,1.81132E+13,1,2
873,1,-4.08915E+71,2.2888E+13,1,2
874,1,-2.54136E+71,2.46946E+13,1,2
875,1,1.10898E+70,2.30318E+13,1,2
876,1,4.01726E+71,1.78662E+13,1,2
877,1,9.2197E+71,9.6743E+12,1,2
878,1,1.5595E+72,-5.86778E+11,1,2
879,1,2.27931E+72,-1.15806E+13,1,2
880,1,3.0179E+72,-2.17569E+13,1,2
881,1,3.67865E+72,-2.95614E+13,1,2
882,1,4.12981E+72,-3.36629E+13,1,2
883,1,4.20653E+72,-3.31659E+13,1,2
884,1,3.71854E+72,-2.77762E+13,1,2
885,1,2.46522E+72,-1.78921E+13,1,2
886,1,2.59303E+71,-4.60141E+12,1,2
887,1,-3.03993E+72,1.04228E+13,1,2
888,1,-7.48426E+72,2.51205E+13,1,2
889,1,-1.29866E+73,3.73149E+13,1,2
890,1,-1.92667E+73,4.5022E+13,1,2
891,1,-2.57992E+73,4.67561E+13,1,2
892,1,-3.17708E+73,4.17868E+13,1,2
893,1,-3.60594E+73,3.03066E+13,1,2
894,1,-3.72456E+73,1.34759E+13,1,2
895,1,-3.36746E+73,-6.66938E+12,1,2
896,1,-2.35789E+73,-2.74458E+13,1,2
897,1,-5.2779E+72,-4.58637E+13,1,2
898,1,2.25406E+73,-5.90398E+13,1,2
899,1,6.04565E+73,-6.4628E+13,1,2
900,1,1.07883E+74,-6.12052E+13,1,2
901,1,1.62594E+74,-4.85534E+13,1,2
902,1,2.20255E+74,-2.77877E+13,1,2
903,1,2.74033E+74,-1.29933E+12,1,2
904,1,3.1438E+74,2.74923E+13,1,2
905,1,3.29097E+74,5.4558E+13,1,2
906,1,3.03808E+74,7.57996E+13,1,2
907,1,2.22971E+74,8.76443E+13,1,2
908,1,7.15482E+73,8.76093E+13,1,2
909,1,-1.6261E+74,7.4752E+13,1,2
910,1,-4.85638E+74,4.99307E+13,1,2
911,1,-8.93904E+74,1.58232E+13,1,2
912,1,-1.36985E+75,-2.33207E+13,1,2
913,1,-1.87783E+75,-6.21748E+13,1,2
914,1,-2.36055E+75,-9.50308E+13,1,2
915,1,-2.73691E+75,-1.16602E+14,1,2
916,1,-2.90215E+75,-1.22833E+14,1,2
917,1,-2.73157E+75,-1.11587E+14,1,2
918,1,-2.08877E+75,-8.31154E+13,1,2
919,1,-8.39522E+74,-4.02108E+13,1,2
920,1,1.12792E+75,1.20005E+13,1,2
921,1,3.87616E+75,6.66211E+13,1,2
922,1,7.38611E+75,1.15851E+14,1,2
923,1,1.15207E+76,1.52055E+14,1,2
924,1,1.59877E+76,1.68899E+14,1,2
925,1,2.03078E+76,1.62372E+14,1,2
926,1,2.37929E+76,1.31565E+14,1,2
927,1,2.55448E+76,7.90485E+13,1,2
928,1,2.44833E+76,1.07759E+13,1,2
929,1,1.94129E+76,-6.45199E+13,1,2
930,1,9.13911E+75,-1.36382E+14,1,2
931,1,-7.36074E+75,-1.9402E+14,1,2
932,1,-3.07087E+76,-2.27866E+14,1,2
933,1,-6.08454E+76,-2.3107E+14,1,2
934,1,-9.67128E+76,-2.00717E+14,1,2
935,1,-1.35927E+77,-1.38573E+14,1,2
936,1,-1.74482E+77,-5.11949E+13,1,2
937,1,-2.06552E+77,5.06454E+13,1,2
938,1,-2.24445E+77,1.53199E+14,1,2
939,1,-2.18796E+77,2.41518E+14,1,2
940,1,-1.79096E+77,3.01541E+14,1,2
941,1,-9.4707E+76,3.2223E+14,1,2
942,1,4.37004E+76,2.97418E+14,1,2
943,1,2.42192E+77,2.27107E+14,1,2
944,1,5.01134E+77,1.17955E+14,1,2
945,1,8.12405E+77,-1.71643E+13,1,2
946,1,1.1565E+78,-1.60552E+14,1,2
947,1,1.49985E+78,-2.91885E+14,1,2
948,1,1.79292E+78,-3.90985E+14,1,2
949,1,1.96961E+78,-4.40779E+14,1,2
950,1,1.94884E+78,-4.30049E+14,1,2
951,1,1.63891E+78,-3.55535E+14,1,2
952,1,9.45641E+77,-2.23052E+14,1,2
953,1,-2.1542E+77,-4.73623E+13,1,2
954,1,-1.90217E+78,1.49274E+14,1,2
955,1,-4.12495E+78,3.39754E+14,1,2
956,1,-6.82226E+78,4.95715E+14,1,2
957,1,-9.83517E+78,5.91582E+14,1,2
958,1,-1.28833E+79,6.08532E+14,1,2
959,1,-1.55469E+79,5.37791E+14,1,2
960,1,-1.726E+79,3.82714E+14,1,2
961,1,-1.73216E+79,1.59264E+14,1,2
962,1,-1.49313E+79,-1.05317E+14,1,2
963,1,-9.25611E+78,-3.75594E+14,1,2
964,1,4.65472E+77,-6.12473E+14,1,2
965,1,1.47804E+79,-7.78629E+14,1,2
966,1,3.38396E+79,-8.44106E+14,1,2
967,1,5.71869E+79,-7.91292E+14,1,2
968,1,8.3533E+79,-6.18478E+14,1,2
969,1,1.10541E+80,-3.41378E+14,1,2
970,1,1.34659E+80,7.7805E+12,1,2
971,1,1.51047E+80,3.83655E+14,1,2
972,1,1.53651E+80,7.33376E+14,1,2
973,1,1.35492E+80,1.00368E+15,1,2
974,1,8.92169E+79,1.14869E+15,1,2
975,1,7.97939E+78,1.13718E+15,1,2
976,1,-1.13342E+80,9.58358E+14,1,2
977,1,-2.76581E+80,6.25032E+14,1,2
978,1,-4.78444E+80,1.73657E+14,1,2
979,1,-7.08528E+80,-3.39137E+14,1,2
980,1,-9.47398E+80,-8.43215E+14,1,2
981,1,-1.16504E+81,-1.26412E+15,1,2
982,1,-1.32011E+81,-1.53363E+15,1,2
983,1,-1.3604E+81,-1.60024E+15,1,2
984,1,-1.2251E+81,-1.43799E+15,1,2
985,1,-8.49438E+80,-1.05239E+15,1,2
986,1,-1.72016E+80,-4.82036E+14,1,2
987,1,8.54767E+80,2.04354E+14,1,2
988,1,2.25128E+81,9.156E+14,1,2
989,1,3.99468E+81,1.54961E+15,1,2
990,1,6.0015E+81,2.00745E+15,1,2
991,1,8.11051E+81,2.20807E+15,1,2
992,1,1.00685E+82,2.1016E+15,1,2
993,1,1.15227E+82,1.67911E+15,1,2
994,1,1.20232E+82,9.77228E+14,1,2
995,1,1.10412E+82,7.63524E+13,1,2
996,1,8.00665E+81,-9.07563E+14,1,2
997,1,2.37051E+81,-1.83717E+15,1,2
998,1,-6.3069E+81,-2.57211E+15,1,2
999,1,-1.82402E+82,-2.98932E+15,1,2
1000,1,-3.32807E+82,-3.00239E+15,1,2
