Input,Case1LNoise,Case1HPF(1),Case1Kal(3),Case1HPFKal(13),Case1LPFKal(23),Case1EKF(4),Control
0.331476165,-0.01508041,0.162327071,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.333336236,-0.01326914,0.15698106,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.335100184,-0.011553647,0.151588879,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.3367675,-0.009934439,0.146152088,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.338337704,-0.008411997,0.140672261,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.339810343,-0.006986773,0.135150984,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.341184992,-0.005659192,0.129589856,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.342461255,-0.004429651,0.123990486,0.264904144,0.4293097,6.691530767,-0.331227275,1
0.343638763,-0.003298517,0.118354495,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.344717177,-0.00226613,0.112683513,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.345696187,-0.001332801,0.106979184,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.346575509,-0.000498812,0.101243156,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.34735489,0.000235583,0.095477091,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348034106,0.00087016,0.089682658,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348612961,0.001404722,0.083861532,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349091287,0.001839104,0.0780154,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349468948,0.002173166,0.072145952,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349745833,0.002406801,0.066254888,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349921863,0.002539928,0.060343912,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349996987,0.002572497,0.054414735,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349971184,0.002504486,0.048469072,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349844461,0.002335902,0.042508644,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.349616855,0.002066782,0.036535176,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.34928843,0.001697193,0.030550397,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348859283,0.001227227,0.024556038,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.348329537,0.00065701,0.018553834,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.347699344,-0.0000133,0.012545522,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.346968886,-0.000783538,0.006532841,0.191629319,0.228315357,6.658364896,-0.300033077,1
0.346138374,-0.001653478,0.00051753,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.345208047,-0.002622884,-0.00549867,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.344178174,-0.003691489,-0.011514018,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.343049051,-0.004858995,-0.017526774,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.341821004,-0.006125078,-0.023535196,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.340494388,-0.007489382,-0.029537548,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.339069585,-0.008951525,-0.035532091,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.337547005,-0.010511097,-0.041517091,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.335927088,-0.012167657,-0.047490817,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.334210301,-0.01392074,-0.053451539,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.332397139,-0.01576985,-0.059397533,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.330488125,-0.017714464,-0.065327077,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.328483809,-0.019754031,-0.071238457,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.32638477,-0.021887973,-0.077129961,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.324191612,-0.024115686,-0.082999884,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.321904968,-0.026436537,-0.088846528,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.319525497,-0.028849865,-0.0946682,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.317053886,-0.031354986,-0.100463216,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.314490847,-0.033951186,-0.106229899,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.31183712,-0.036637726,-0.111966579,0.096073424,0.003665004,6.641927918,-0.271649741,1
0.309093469,-0.039413841,-0.117671597,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.306260686,-0.04227874,-0.1233433,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.303339588,-0.045231606,-0.128980048,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.300331017,-0.048271596,-0.134580209,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.29723584,-0.051397842,-0.140142162,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.294054951,-0.054609453,-0.145664298,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.290789266,-0.057905511,-0.151145016,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.287439727,-0.061285074,-0.156582732,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.2840073,-0.064747177,-0.161975871,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.280492975,-0.068290828,-0.167322872,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.276897766,-0.071915016,-0.172622186,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.273222708,-0.075618703,-0.17787228,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.269468862,-0.079400829,-0.183071633,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.26563731,-0.083260313,-0.188218741,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.261729157,-0.087196048,-0.193312112,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.257745531,-0.091206908,-0.198350272,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.253687579,-0.095291744,-0.203331763,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.249556472,-0.099449387,-0.208255141,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.245353401,-0.103678644,-0.21311898,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.241079579,-0.107978304,-0.217921873,-0.010799086,-0.018452708,6.630776356,-0.249558319,1
0.236736238,-0.112347134,-0.222662428,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.23232463,-0.116783881,-0.227339272,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.227846027,-0.121287275,-0.23195105,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.223301721,-0.125856022,-0.236496426,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.218693022,-0.130488813,-0.240974083,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.21402126,-0.135184318,-0.245382725,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.209287781,-0.139941191,-0.249721074,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.20449395,-0.144758066,-0.253987872,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.19964115,-0.149633561,-0.258181884,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.194730781,-0.154566276,-0.262301893,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.189764257,-0.159554796,-0.266346706,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.184743012,-0.164597689,-0.27031515,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.179668493,-0.169693505,-0.274206074,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.174542164,-0.174840783,-0.278018352,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.169365503,-0.180038044,-0.281750876,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.164140003,-0.185283794,-0.285402565,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.15886717,-0.190576527,-0.28897236,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.153548525,-0.195914723,-0.292459225,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.148185601,-0.201296848,-0.295862149,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.142779946,-0.206721355,-0.299180144,-0.116730757,0.04998376,6.612827381,-0.236506116,1
0.137333118,-0.212186686,-0.302412247,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.131846688,-0.217691269,-0.30555752,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.126322238,-0.223233522,-0.308615051,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.12076136,-0.228811854,-0.311583951,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.115165659,-0.234424659,-0.314463358,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.109536749,-0.240070325,-0.317252436,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.103876251,-0.245747227,-0.319950375,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.098185799,-0.251453735,-0.32255639,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.092467033,-0.257188206,-0.325069723,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.086721604,-0.262948993,-0.327489645,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.080951166,-0.268734437,-0.329815451,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.075157385,-0.274542875,-0.332046464,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.069341931,-0.280372636,-0.334182034,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.063506481,-0.286222043,-0.336221541,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.057652718,-0.292089414,-0.338164389,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.05178233,-0.29797306,-0.340010013,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.04589701,-0.303871288,-0.341757874,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.039998454,-0.309782402,-0.343407462,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.034088364,-0.315704701,-0.344958295,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.028168445,-0.321636479,-0.34640992,-0.209571502,-0.169277879,6.576744548,-0.234192732,1
0.022240402,-0.327576031,-0.347761912,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
0.016305946,-0.333521646,-0.349013875,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
0.010366788,-0.339471614,-0.350165443,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
0.004424641,-0.345424221,-0.351216277,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.001518783,-0.351377754,-0.352166067,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.007461768,-0.357330499,-0.353014534,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.013402602,-0.363280743,-0.353761428,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.019339571,-0.369226772,-0.354406526,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.025270963,-0.375166874,-0.354949637,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.031195067,-0.381099339,-0.355390598,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.037110176,-0.387022458,-0.355729275,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.043014584,-0.392934527,-0.355965565,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.048906588,-0.398833841,-0.356099394,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.054784488,-0.404718702,-0.356130717,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.060646591,-0.410587416,-0.356059519,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.066491205,-0.416438291,-0.355885814,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.072316646,-0.422269642,-0.355609646,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.078121233,-0.42807979,-0.355231089,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.083903292,-0.43386706,-0.354750246,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.089661156,-0.439629785,-0.354167249,-0.278666707,-0.367753535,6.513238286,-0.243075811,1
-0.095393165,-0.445366305,-0.353482261,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.101097666,-0.451074967,-0.352695473,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.106773014,-0.456754126,-0.351807106,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.112417572,-0.462402145,-0.35081741,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.118029712,-0.468017396,-0.349726663,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.123607817,-0.473598262,-0.348535175,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.129150277,-0.479143134,-0.347243284,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.134655495,-0.484650412,-0.345851355,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.140121882,-0.490118511,-0.344359783,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.145547863,-0.495545853,-0.342768994,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.150931873,-0.500930875,-0.341079439,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.15627236,-0.506272022,-0.339291599,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.161567782,-0.511567756,-0.337405985,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.166816614,-0.516816549,-0.335423133,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.172017342,-0.522016888,-0.33334361,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.177168465,-0.527167272,-0.331168009,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.182268499,-0.532266217,-0.328896951,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.187315973,-0.537312253,-0.326531085,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.192309432,-0.542303922,-0.324071087,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.197247434,-0.547239786,-0.321517661,-0.316074484,-0.256223522,6.416132547,-0.262318679,1
-0.202128558,-0.55211842,-0.318871537,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.206951394,-0.556938418,-0.316133471,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.211714552,-0.561698387,-0.313304248,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.216416659,-0.566396955,-0.310384676,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.221056358,-0.571032766,-0.307375592,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.225632313,-0.575604481,-0.304277858,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.230143202,-0.580110782,-0.30109236,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.234587726,-0.584550368,-0.297820012,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.238964603,-0.588921956,-0.294461749,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.24327257,-0.593224284,-0.291018536,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.247510386,-0.597456112,-0.287491359,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.251676828,-0.601616215,-0.283881228,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.255770695,-0.605703394,-0.280189179,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.259790806,-0.609716466,-0.276416271,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.263736002,-0.613654274,-0.272563584,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.267605146,-0.61751568,-0.268632225,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.271397121,-0.621299567,-0.26462332,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.275110835,-0.625004842,-0.26053802,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.278745216,-0.628630435,-0.256377497,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.282299216,-0.632175297,-0.252142944,-0.317473011,-0.307785714,6.28307576,-0.289885856,1
-0.28577181,-0.635638404,-0.247835576,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.289161997,-0.639018754,-0.243456629,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.2924688,-0.642315369,-0.239007361,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.295691264,-0.645527296,-0.234489047,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.298828461,-0.648653606,-0.229902985,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.301879486,-0.651693394,-0.225250491,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.30484346,-0.654645781,-0.2205329,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.307719526,-0.65750991,-0.215751567,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.310506856,-0.660284955,-0.210907866,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.313204647,-0.662970109,-0.206003185,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.31581212,-0.665564596,-0.201038934,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.318328523,-0.668067664,-0.196016538,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.320753132,-0.670478587,-0.190937439,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.323085245,-0.672796665,-0.185803095,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.325324192,-0.675021227,-0.180614982,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.327469326,-0.677151627,-0.175374589,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.329520029,-0.679187246,-0.170083422,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.331475709,-0.681127492,-0.164742999,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.333335803,-0.682971803,-0.159354855,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.335099774,-0.684719641,-0.153920538,-0.282654293,-0.321673288,6.115814859,-0.32277554,1
-0.336767114,-0.686370497,-0.148441608,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.338337341,-0.687923892,-0.14291964,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.339810003,-0.689379372,-0.137356219,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.341184676,-0.690736513,-0.131752944,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.342460962,-0.691994918,-0.126111425,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.343638494,-0.693154219,-0.120433282,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.344716932,-0.694214077,-0.114720147,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.345695965,-0.695174181,-0.10897366,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.346575311,-0.696034248,-0.103195474,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.347354716,-0.696794025,-0.097387248,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.348033956,-0.697453287,-0.091550651,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.348612835,-0.698011838,-0.08568736,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349091185,-0.698469511,-0.079799059,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349468869,-0.698826169,-0.073887441,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349745779,-0.699081703,-0.067954205,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349921833,-0.699236032,-0.062001054,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349996981,-0.699289107,-0.0560297,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349971202,-0.699240904,-0.050041858,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349844503,-0.699091432,-0.04403925,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349616921,-0.698840728,-0.0380236,-0.215547951,-0.013183757,5.920001095,-0.357362482,1
-0.349288521,-0.698488857,-0.031996636,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.348859398,-0.698035913,-0.025960091,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.348329675,-0.697482021,-0.019915699,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.347699506,-0.696827333,-0.013865197,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.346969072,-0.696072031,-0.007810324,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.346138584,-0.695216326,-0.00175282,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.345208281,-0.694260457,0.004305575,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.344178431,-0.693204692,0.01036312,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.343049332,-0.692049329,0.016418073,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.341821309,-0.690794693,0.022468695,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.340494717,-0.689441138,0.028513248,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.339069937,-0.687989047,0.034549994,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.33754738,-0.686438831,0.040577198,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.335927487,-0.684790928,0.046593129,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.334210723,-0.683045807,0.052596057,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.332397584,-0.681203961,0.058584259,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.330488592,-0.679265914,0.064556013,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.328484299,-0.677232217,0.070509603,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.326385282,-0.675103447,0.076443318,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.324192146,-0.67288021,0.082355454,-0.123772293,0.10306946,5.704549784,-0.389812102,1
-0.321905524,-0.670563138,0.088244311,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.319526076,-0.66815289,0.094108198,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.317054487,-0.665650153,0.09994543,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.31449147,-0.66305564,0.105754329,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.311837764,-0.66037009,0.111533226,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.309094135,-0.657594267,0.117280462,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.306261373,-0.654728964,0.122994384,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.303340296,-0.651774996,0.128673352,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.300331745,-0.648733207,0.134315734,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.297236589,-0.645604464,0.139919908,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.29405572,-0.642389659,0.145484264,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.290790056,-0.639089711,0.151007205,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.287440537,-0.63570556,0.156487144,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.284008129,-0.632238172,0.161922506,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.280493824,-0.628688538,0.16731173,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.276898633,-0.625057671,0.172653268,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.273223594,-0.621346607,0.177945586,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.269469767,-0.617556406,0.183187164,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.265638234,-0.613688152,0.188376497,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.261730099,-0.609742948,0.193512093,-0.017763991,0.177426547,5.480627166,-0.416518522,1
-0.25774649,-0.605721922,0.198592478,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.253688556,-0.601626223,0.203616194,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.249557467,-0.59745702,0.208581797,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.245354413,-0.593215506,0.213487862,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.241080608,-0.588902891,0.21833298,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.236737283,-0.58452041,0.22311576,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.232325691,-0.580069313,0.227834829,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.227847104,-0.575550874,0.232488832,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.223302813,-0.570966384,0.237076433,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.21869413,-0.566317152,0.241596315,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.214022382,-0.56160451,0.246047181,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.209288918,-0.556829802,0.250427753,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.204495101,-0.551994396,0.254736775,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.199642316,-0.547099672,0.258973009,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.19473196,-0.542147031,0.263135241,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.189765449,-0.537137888,0.267222275,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.184744217,-0.532073675,0.27123294,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.179669711,-0.526955842,0.275166086,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.174543394,-0.52178585,0.279020583,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.169366745,-0.516565179,0.282795326,0.090414244,0.066694877,5.260380097,-0.434516481,1
-0.164141256,-0.511295321,0.286489234,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.158868434,-0.505977782,0.290101246,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.153549799,-0.500614085,0.293630328,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.148186887,-0.495205761,0.297075467,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.142781242,-0.489754359,0.300435677,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.137334423,-0.484261436,0.303709993,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.131848002,-0.478728564,0.30689748,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.126323561,-0.473157324,0.309997222,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.120762692,-0.46754931,0.313008332,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.115166999,-0.461906125,0.315929948,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.109538096,-0.456229384,0.318761234,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.103877606,-0.450520708,0.321501379,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.098187161,-0.444781731,0.324149599,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.092468402,-0.439014094,0.326705136,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.086722978,-0.433219445,0.32916726,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.080952546,-0.427399441,0.331535267,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.075158771,-0.421555748,0.333808479,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.069343322,-0.415690034,0.335986247,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.063507876,-0.409803978,0.338067949,0.188451739,0.138800278,5.055553706,-0.441820062,1
-0.057654117,-0.403899262,0.340052992,0.188451739,0.138800278,5.055553706,-0.441820062,1
