Input,Case4_HGNoise,Case4_HPF(1),Case4_LPF(2),Case4_Kal(3),Case4_HPF_Kal(13),Case4_LPF_Kal(23),Case4_EKF(4),Control
0.182298778,-0.314052181,-0.424764978,-0.311217327,-0.301959379,-0.041390819,-0.149385544,-0.364928966,23234
0.187345934,-0.237058943,0.095107445,-0.315963631,-0.301959379,-0.041390819,-0.149385544,-0.364928966,23234
0.192339066,-0.069996031,1.134181191,-0.319109564,-0.301959379,-0.041390819,-0.149385544,-0.364928966,23234
0.197276733,-0.037342081,1.214646294,-0.31988427,-0.301959379,-0.041390819,-0.149385544,-0.364928966,23234
0.202157513,-0.129570247,0.508740358,-0.320894047,-0.301959379,-0.041390819,-0.149385544,-0.364928966,23234
0.206979997,-0.219374237,-0.094109986,-0.323860529,-0.301959379,-0.041390819,-0.149385544,-0.364928966,23234
0.211742795,-0.270872229,-0.401718167,-0.327987776,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.216444533,-0.214126797,-0.007648607,-0.332200935,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.221083856,-0.11771684,0.584110034,-0.334964153,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.225659426,-0.060213363,0.873765063,-0.336351475,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.230169924,-0.027242633,1.005317035,-0.337531508,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.234614048,-0.116664451,0.352907064,-0.338727121,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.238990517,-0.256492638,-0.56584258,-0.341287664,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.243298069,-0.224149976,-0.304479472,-0.345480058,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.247535463,-0.049775432,0.825422853,-0.348482245,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.251701475,0.028368464,1.218444591,-0.348572965,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.255794906,-0.003921894,0.882864771,-0.348024247,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.259814573,-0.08546085,0.28987905,-0.348721962,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.263759319,-0.188302155,-0.378053915,-0.350873645,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.267628005,-0.182555885,-0.299003195,-0.354144181,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.271419517,-0.086271482,0.32932331,-0.356572566,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.27513276,0.006675647,0.864948614,-0.357187531,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.278766664,-0.036232208,0.487315714,-0.356775275,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.282320181,-0.103000754,0.023979255,-0.357861308,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.285792287,-0.156321781,-0.293682442,-0.36036788,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.289181979,-0.177233408,-0.387254523,-0.363317826,-0.286415804,-0.221554493,-0.23868666,-0.433281925,23234
0.292488281,-0.100736704,0.128806876,-0.365834053,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.29571024,0.00000936,0.734166893,-0.366664812,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.298846925,0.0964932,1.26489222,-0.366155629,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.301897433,0.050216747,0.84759973,-0.364800724,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.304860884,-0.034250689,0.244288835,-0.364712951,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.307736424,-0.079748813,-0.055617458,-0.365792277,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.310523222,-0.05470361,0.101732956,-0.366874003,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.313220476,0.046223798,0.712468782,-0.36696445,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.315827408,0.065467555,0.737954666,-0.365502073,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.318343266,0.043779043,0.524624098,-0.364447246,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.320767324,-0.05293933,-0.128053253,-0.364398279,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.323098883,-0.11898886,-0.517472932,-0.365941615,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.325337272,-0.060495592,-0.087366185,-0.367916338,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.327481845,0.032984845,0.498244125,-0.368204938,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.329531982,0.109474238,0.911637962,-0.366844578,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.331487094,0.114513164,0.844727833,-0.364814681,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.333346616,0.077932499,0.544253548,-0.363442292,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.335110012,-0.002995347,-0.006106913,-0.3628678,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.336776773,-0.022992068,-0.127497224,-0.363112364,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.338346419,0.056005766,0.374452716,-0.362922637,-0.193576254,-0.046373809,-0.302260357,-0.4303963,23234
0.339818498,0.135090825,0.8147841,-0.361112231,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.341192584,0.16686563,0.922228427,-0.358428857,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.342468282,0.133516876,0.627854896,-0.355995343,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.343645223,0.044565617,0.018247613,-0.354512359,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.344723069,-0.024171158,-0.413148219,-0.354163967,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.345701508,0.034457318,-0.006400711,-0.354192038,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.346580259,0.090949851,0.326301028,-0.352749959,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.347359067,0.147332996,0.635178298,-0.350620132,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.348037709,0.18443588,0.818194608,-0.348305807,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.348615988,0.094947633,0.184456033,-0.345928213,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349093738,0.064566417,-0.008277656,-0.344903612,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349470821,0.098552374,0.206571169,-0.343657369,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349747128,0.215317872,0.911013763,-0.341201925,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.34992258,0.292211133,1.287587443,-0.336822806,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349997127,0.222840285,0.705312103,-0.331832903,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349970745,0.140332476,0.124472711,-0.328710023,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349843444,0.188497388,0.451878138,-0.327044209,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.34961526,0.195517539,0.454530114,-0.323938235,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.349286259,0.098549193,-0.246305542,-0.319973866,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.348856535,0.190206041,0.339715529,-0.31747507,-0.029242714,0.384205146,-0.331686294,-0.338052869,23234
0.348326212,0.262698238,0.764054092,-0.313981482,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.347695444,0.19411643,0.261557214,-0.310034482,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.346964412,0.091721803,-0.398075946,-0.307526275,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.346133328,0.071583826,-0.476277109,-0.306279815,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.34520243,0.175203303,0.224421428,-0.304587974,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.344171987,0.274682743,0.812195454,-0.30076521,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.343042297,0.272616361,0.697135923,-0.295636833,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.341813685,0.2237771,0.32175748,-0.291329412,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.340486505,0.176683438,0.014520803,-0.288321957,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.33906114,0.131337488,-0.261086401,-0.285837684,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.337538002,0.146206243,-0.148941215,-0.28335071,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.335917528,0.245921992,0.479688422,-0.280054717,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.334200188,0.308873202,0.812936847,-0.275240615,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.332386475,0.283997015,0.572428985,-0.270101264,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.330476913,0.205567004,0.034213631,-0.266013961,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.328472053,0.138946777,-0.375113898,-0.263196654,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.326372473,0.176949888,-0.092237844,-0.260814149,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.324178777,0.269271185,0.486651743,-0.257098823,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.321891599,0.336706279,0.843411363,-0.251768583,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.319511599,0.33807804,0.760883738,-0.245930773,0.116727762,0.574129619,-0.322833888,-0.205939018,23234
0.317039462,0.248731228,0.127997642,-0.240808203,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.314475902,0.16643727,-0.388434566,-0.2373619,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.311821657,0.192750493,-0.170721788,-0.234748346,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.309077493,0.270606719,0.328521593,-0.23092156,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.306244202,0.333879059,0.671875646,-0.225506948,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.3033226,0.361662837,0.769264428,-0.219498247,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.300313531,0.261475181,0.058521207,-0.213806428,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.29721786,0.170325707,-0.506729177,-0.210182617,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.294036483,0.22418745,-0.089926926,-0.207718775,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.290770315,0.281628428,0.276664299,-0.203559677,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.287420298,0.302927406,0.353353293,-0.197962122,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.283987399,0.355150556,0.633864098,-0.192284949,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.280472608,0.353287729,0.565953267,-0.186497042,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.276876938,0.260772763,-0.060699062,-0.181294789,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.273201426,0.223965165,-0.269619834,-0.1774835,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.269447131,0.256632538,-0.036385709,-0.173554704,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.265615137,0.36409032,0.633148701,-0.168447783,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.261706549,0.436798132,1.012122802,-0.161588791,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.257722493,0.332554704,0.23340193,-0.154196852,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.253664119,0.24623705,-0.322878641,-0.149254822,0.182729495,0.351063631,-0.281821045,-0.091706931,23234
0.249532597,0.221686201,-0.420520098,-0.145820736,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.245329117,0.227158357,-0.338854701,-0.142167016,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.241054893,0.294918359,0.109153041,-0.137686352,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.236711157,0.382486952,0.63388594,-0.131902386,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.232299162,0.482117423,1.205939362,-0.12520293,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.227820179,0.409028215,0.630966241,-0.11758898,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.2232755,0.261792046,-0.355697337,-0.111477267,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.218666436,0.239775152,-0.449725798,-0.107374082,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.213994316,0.344059513,0.253295352,-0.102858666,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.209260488,0.439642093,0.814092198,-0.096213713,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.204466315,0.428662709,0.642779992,-0.088341535,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.199613182,0.374739704,0.241723288,-0.081442149,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.194702486,0.280169852,-0.363763189,-0.075917731,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.189735645,0.232519787,-0.615096175,-0.071705832,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.184714091,0.300293085,-0.123433213,-0.067527584,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.179639271,0.396364017,0.480109467,-0.061656773,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.174512649,0.478905417,0.94195288,-0.054343324,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.169335704,0.448518802,0.654511565,-0.046378729,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.164109928,0.325729871,-0.17797641,-0.0395511,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.158836828,0.256303328,-0.582950809,-0.034729223,0.202207848,-0.034728234,-0.213820891,0.001368214,23234
0.153517925,0.28724283,-0.324004114,-0.03038323,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.148154753,0.37619621,0.257616281,-0.024830779,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.142748858,0.474132309,0.836894606,-0.017734463,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.137301798,0.469735795,0.719576915,-0.009623765,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.131815146,0.349843742,-0.105339584,-0.002320961,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.126290482,0.264190373,-0.618656406,0.002803002,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.120729401,0.212918113,-0.879581101,0.007047024,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.115133505,0.28767316,-0.327536867,0.011190256,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.109504408,0.42484734,0.562843327,0.016855627,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.103843735,0.446782362,0.635324643,0.024352358,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.098153116,0.330728774,-0.162761654,0.031434417,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.092434193,0.235648912,-0.729620424,0.036192613,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.086688615,0.256892972,-0.500660945,0.039736461,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.080918039,0.311458027,-0.11011888,0.044425208,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.075124129,0.431094345,0.644505625,0.050492436,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.069308555,0.47756295,0.860051911,0.058287493,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.063472996,0.409510453,0.342200517,0.066093217,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.057619133,0.312513636,-0.289197507,0.072205017,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.051748654,0.244121069,-0.678572435,0.076863648,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.045863253,0.274071269,-0.420568214,0.081110797,0.244725339,-0.179366174,-0.12210206,0.11053387,23234
0.039964627,0.399952098,0.408573735,0.08648158,0.322338719,0.114603781,-0.01781024,0.252200993,23234
0.034054476,0.467160697,0.776469332,0.093901744,0.322338719,0.114603781,-0.01781024,0.252200993,23234
0.028134505,0.383943421,0.159960941,0.101755456,0.322338719,0.114603781,-0.01781024,0.252200993,23234
0.022206421,0.292650855,-0.419355848,0.107521358,0.322338719,0.114603781,-0.01781024,0.252200993,23234
0.016271933,0.252291965,-0.608456752,0.111709191,0.322338719,0.114603781,-0.01781024,0.252200993,23234
0.010332753,0.255122533,-0.523959166,0.115857755,0.322338719,0.114603781,-0.01781024,0.252200993,23234
0.004390593,0.287720155,-0.283970255,0.120783532,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.001552833,0.370182669,0.249190073,0.126404926,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.007495811,0.40409926,0.436396624,0.132845921,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.013436627,0.325637813,-0.093425783,0.139094532,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.019373569,0.219391638,-0.739571282,0.14376337,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.025304924,0.194718649,-0.810945449,0.147127218,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.031228982,0.236932833,-0.472582054,0.150857214,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.037144034,0.327909087,0.133474187,0.155655846,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.294035713,0.35645933,0.289347439,0.161591897,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.290769525,0.296895318,-0.110457329,0.167222396,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.287419489,0.266881462,-0.260327582,0.171394102,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.28398657,0.216474068,-0.539056522,0.175356976,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.280471759,0.252124386,-0.26243667,0.179242399,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.27687607,0.3441588,0.330309324,0.184267757,0.322338719,0.114603781,-0.01781024,0.252200993,23234
-0.273200539,0.33069704,0.18694576,0.190654173,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.269446226,0.294554897,-0.059218159,0.196065493,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.265614214,0.245728591,-0.338314979,0.200251433,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.261705607,0.173370129,-0.744968458,0.203695214,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.257721533,0.172137638,-0.677293894,0.206620145,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.253663142,0.257655298,-0.081024609,0.210201227,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.249531602,0.375134365,0.660883907,0.215254424,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.245328106,0.36503851,0.526405102,0.221644345,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.241053865,0.229987557,-0.375456832,0.227135564,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.236710112,0.141176575,-0.880683254,0.230205806,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.2322981,0.129762311,-0.855942854,0.2323526,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.227819102,0.201674909,-0.323841247,0.235068876,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.223274407,0.313224794,0.401483356,0.239246349,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.218665328,0.329693219,0.456720946,0.244811665,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.213993194,0.24282275,-0.132363858,0.249871671,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.20925935,0.144337755,-0.723141217,0.25311358,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.204465164,0.102527631,-0.902746623,0.25509596,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.199612016,0.154800976,-0.485539112,0.25715889,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.194701307,0.215758637,-0.071958937,0.260550498,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.189734453,0.257164608,0.185135206,0.264666063,0.32651788,0.15077477,0.086421967,0.354040514,23234
-0.184712886,0.191446022,-0.247363586,0.268704604,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.179638054,0.090808572,-0.841210537,0.271099191,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.17451142,0.117700449,-0.556261534,0.271992998,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.169334463,0.145838322,-0.321838439,0.274089858,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.164108675,0.184007964,-0.070263194,0.277271389,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.158835564,0.246712876,0.318479743,0.281007042,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.15351665,0.179269126,-0.147650241,0.285094311,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.148153468,0.084148031,-0.719189745,0.287367772,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.142747562,0.066470992,-0.730057531,0.288012843,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.137300493,0.067876753,-0.64197997,0.289010204,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.131813832,0.20549295,0.291281303,0.290755794,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.126289159,0.284139701,0.742530169,0.294957892,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.120728069,0.225367298,0.280507053,0.299906092,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.115132165,0.142971333,-0.257599342,0.303099963,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.109503061,0.062700608,-0.71788508,0.304661299,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.10384238,0.036887728,-0.798442195,0.305367776,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.098151754,0.082847092,-0.436626129,0.306420086,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.092432824,0.170790586,0.147051288,0.308592292,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.08668724,0.204148823,0.334086235,0.311839209,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.080916658,0.140656303,-0.094344645,0.314861865,0.258981951,-0.048294408,0.177563285,0.393207589,23234
-0.075122743,0.037441456,-0.719367084,0.316371358,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.069307165,-0.013923838,-0.957349904,0.316448732,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.063471601,0.015620481,-0.677597548,0.316435386,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.057617733,0.105460911,-0.056296163,0.317449077,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.051747251,0.122479804,0.038275055,0.3197738,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.045861847,0.082550421,-0.21604239,0.321634585,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.039963217,0.051685455,-0.361885112,0.322215378,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.034053064,-0.021541959,-0.771416618,0.322371847,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.028133091,-0.067126428,-0.988404966,0.322001475,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.022205005,0.01704998,-0.368892434,0.321531311,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.016270516,0.142983458,0.457916304,0.322497219,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.010331335,0.129391221,0.322555826,0.324935397,0.148211704,-0.383830746,0.246967322,0.37005021,23234
-0.004389174,0.033823374,-0.301788595,0.326421836,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.001554251,-0.055841601,-0.819652862,0.326168643,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.007497229,-0.098920168,-1.00634308,0.324987545,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.013438045,-0.027523401,-0.462221273,0.323837976,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.019374985,0.098095521,0.368931642,0.324128192,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.025306339,0.111511998,0.408698379,0.326033766,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.031230395,0.017582194,-0.220349915,0.32738472,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.037145445,-0.081789395,-0.80755087,0.326811459,0.148211704,-0.383830746,0.246967322,0.37005021,23234
0.043049784,-0.120635325,-0.95947998,0.324976188,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.048941708,-0.068117397,-0.535065059,0.323272455,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.05481952,-0.026993579,-0.244702112,0.322890569,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.060681523,0.011951511,0.014755954,0.322885368,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.066526028,-0.00464905,-0.081271481,0.322759899,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.072351349,-0.106221831,-0.697623922,0.321831232,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.078155806,-0.201817749,-1.221234845,0.319400053,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.083937726,-0.172771304,-0.913774089,0.316107435,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.089695441,-0.023197024,0.119882176,0.313906526,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.095427291,0.037767073,0.478566492,0.314128579,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.101131622,-0.045352232,-0.104669913,0.314667429,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.106806791,-0.141439929,-0.686418905,0.313135591,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.112451161,-0.188806223,-0.893188465,0.309973597,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.118063103,-0.185947264,-0.779627788,0.306670689,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.123640999,-0.111173794,-0.239973647,0.304135606,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.129183242,-0.033445996,0.259461196,0.302982224,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.134688233,-0.028063885,0.262817745,0.30255074,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.140154384,-0.111407453,-0.27923708,0.301453086,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.145580119,-0.235037553,-1.018493889,0.298720829,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.150963874,-0.258984915,-1.057055321,0.294412501,0.013788189,-0.671655363,0.285971755,0.28894751,23234
0.156304096,-0.136605059,-0.174267008,0.29048036,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.161599245,-0.0486918,0.382511209,0.288947178,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.166847794,-0.079054698,0.133039341,0.28847698,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.17204823,-0.143396471,-0.280146686,0.286706453,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.177199053,-0.231714394,-0.789906499,0.283420666,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.182298778,-0.28093639,-1.007509119,0.278967801,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.187345934,-0.188561653,-0.3162396,0.274463194,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.192339066,-0.097836073,0.273739834,0.272037259,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
0.197276733,-0.140276549,-0.050418046,0.270924495,-0.061408435,-0.422961185,0.288226057,0.209483218,23234
