Input,LGNoise,HPF(1),LPF(2),Kal(3),HPFKal(13),LPFKal(23),EKF(4),Control
0.349286259,0.231601432,-0.012636293,0.280738439,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.348856535,0.295277343,0.376259904,0.285285478,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.348326212,0.270959641,0.183355553,0.290203559,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.347695444,0.176492654,-0.417800003,0.294032717,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.346964412,0.094164031,-0.878244033,0.296237455,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.346133328,0.095051171,-0.778313141,0.297698212,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.34520243,0.173674324,-0.213478802,0.29990106,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.344171987,0.253035991,0.293429711,0.303570593,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.343042297,0.255413428,0.272913162,0.308002952,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.341813685,0.173817953,-0.259541215,0.311712175,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.340486505,0.078421689,-0.81769764,0.31379564,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.33906114,0.052043038,-0.891613767,0.314763207,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.337538002,0.114005234,-0.416478394,0.316067757,0.228884631,-0.379859652,0.156080181,0.34483616,23234
0.335917528,0.20237207,0.167802323,0.318768741,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.334200188,0.230893196,0.321053445,0.32255748,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.332386475,0.168303736,-0.100533538,0.32604033,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.330476913,0.067070524,-0.712182988,0.328019394,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.328472053,0.015155804,-0.95429525,0.328593281,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.326372473,0.055146623,-0.606939202,0.329065896,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.324178777,0.145101978,0.007944856,0.330747105,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.321891599,0.197114673,0.322536371,0.333747948,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.319511599,0.158134291,0.045186859,0.336878072,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.317039462,0.058743009,-0.571439131,0.338739683,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.314475902,-0.014959996,-0.962661964,0.339012245,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.311821657,-0.000516214,-0.770950126,0.338746778,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.309077493,0.083469665,-0.174632426,0.33939918,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.306244202,0.154436349,0.276057286,0.341491331,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.3033226,0.14177396,0.164863152,0.344130957,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.300313531,0.051743975,-0.407788429,0.345831682,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.29721786,-0.038275996,-0.917119849,0.345879329,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.294036483,-0.050931271,-0.89647991,0.344988282,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.290770315,0.019991926,-0.366380314,0.344644466,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.287420298,0.103855111,0.184363145,0.345739006,0.215628351,-0.106028665,0.237424461,0.389036157,23234
0.283987399,0.118113803,0.248045981,0.34774876,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.280472608,0.044210108,-0.235143425,0.349217159,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.276876938,-0.055363668,-0.82213294,0.349093251,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.273201426,-0.094518582,-0.974324815,0.347697862,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.269447131,-0.042717261,-0.55277966,0.346428565,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.265615137,0.046951757,0.054043604,0.346474727,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.261706549,0.086584953,0.287435343,0.347724005,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.257722493,0.034283493,-0.067889496,0.348865651,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.253664119,-0.067323604,-0.685859102,0.348595656,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.249532597,-0.130270814,-0.998833536,0.346815726,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.245329117,-0.102129634,-0.71949013,0.344723746,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.241054893,-0.014209536,-0.104986496,0.343712584,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.236711157,0.047229384,0.279469091,0.344089642,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.232299162,0.020285109,0.080267639,0.344794416,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.227820179,-0.075672313,-0.519494037,0.34437372,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.2232755,-0.157807942,-0.968351674,0.342317974,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.218666436,-0.155978452,-0.853487273,0.339529966,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.213994316,-0.077220037,-0.280272101,0.337495119,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.209260488,0.000722182,0.224611093,0.33691611,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.204466315,0.000874198,0.197397679,0.337067168,0.166871077,0.071008658,0.292586611,0.396971388,23234
0.199613182,-0.082195802,-0.336375918,0.33646171,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.194702486,-0.177381925,-0.885350435,0.334219483,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.189735645,-0.202413486,-0.94409739,0.330876284,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.184714091,-0.139492783,-0.457807899,0.327891786,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.179639271,-0.051656716,0.127316059,0.32630799,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.174512649,-0.024819461,0.274297426,0.325791703,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.169335704,-0.08878188,-0.150921987,0.324941391,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.164109928,-0.18983127,-0.756229329,0.322576284,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.158836828,-0.240123105,-0.983847795,0.318822536,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.153517925,-0.19844343,-0.623154408,0.31499783,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.148154753,-0.108099331,-0.004326206,0.312400523,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.142748858,-0.057101162,0.30522259,0.31111658,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.137301798,-0.097244805,0.022518152,0.309941203,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.131815146,-0.19648936,-0.590808593,0.307487207,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.126290482,-0.268413995,-0.969064721,0.303461097,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.120729401,-0.251671473,-0.762591302,0.298933648,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.115133505,-0.166389136,-0.159238747,0.295356194,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.109504408,-0.095662558,0.288341417,0.29322706,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.103843735,-0.109156504,0.17080122,0.291634213,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.098153116,-0.199054128,-0.40155174,0.289094602,0.042337637,-0.13268363,0.31452416,0.327934039,23234
0.092434193,-0.287242425,-0.900171237,0.284918524,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.086688615,-0.297127653,-0.864216055,0.279844603,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.080918039,-0.22405398,-0.324245967,0.275361598,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.075124129,-0.139582748,0.225874054,0.272340559,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.069308555,-0.125698051,0.283030272,0.270234927,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.063472996,-0.199429684,-0.202580132,0.267583995,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.057619133,-0.297194803,-0.781661369,0.263356856,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.051748654,-0.333254483,-0.918900337,0.257901213,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.045863253,-0.278540496,-0.485131852,0.252624723,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.039964627,-0.187379328,0.123906611,0.248701845,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.034054476,-0.147543498,0.351413246,0.245995108,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.028134505,-0.199552765,-0.008557979,0.243182579,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.022206421,-0.29941933,-0.621752421,0.238974345,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.016271933,-0.359088906,-0.921027887,0.233299565,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.010332753,-0.327396343,-0.627783528,0.227372743,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
0.004390593,-0.237105561,-0.008105165,0.222578268,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
-0.001552833,-0.174785512,0.371871769,0.219198788,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
-0.007495811,-0.201218056,0.1664635,0.216156535,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
-0.013436627,-0.295514396,-0.431743075,0.212005422,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
-0.019373569,-0.374319156,-0.868954973,0.206261799,-0.122452394,-0.516427434,0.299721342,0.187443686,23234
-0.025304924,-0.368445968,-0.739328934,0.199850354,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.031228982,-0.286486156,-0.158102961,0.194255216,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.037144034,-0.206908993,0.344351834,0.190156726,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.294035713,-0.205916513,0.310150827,0.186807224,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.290769525,-0.28738284,-0.225128278,0.18271974,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.287419489,-0.379291477,-0.765156617,0.177036433,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.28398657,-0.399946114,-0.809177848,0.170318608,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.280471759,-0.333081028,-0.312402448,0.164032008,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.27687607,-0.242814928,0.272811764,0.159200569,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.273200539,-0.214699749,0.412854051,0.155466391,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.269446226,-0.277063857,-0.016541261,0.151420177,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.265614214,-0.374966367,-0.616046796,0.145898325,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.261705607,-0.420708845,-0.829883184,0.139054152,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.257721533,-0.374464181,-0.456801375,0.13221835,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.253663142,-0.280892805,0.164888569,0.126676989,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.249531602,-0.228081476,0.468356834,0.122490548,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.245328106,-0.266556129,0.179393196,0.118439766,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.241053865,-0.362827995,-0.431486742,0.113148083,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.236710112,-0.430182476,-0.797753748,0.106348716,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.2322981,-0.408403631,-0.577730732,0.099131419,-0.245449181,-0.627878184,0.249785848,0.029419544,23234
-0.227819102,-0.319135938,0.03126949,0.092942053,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.223274407,-0.245983996,0.474351253,0.088254768,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.218665328,-0.257646399,0.349203115,0.084137574,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.213993194,-0.34475415,-0.22402032,0.079110721,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.20925935,-0.428484083,-0.713169457,0.072508691,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.204465164,-0.433028154,-0.663357076,0.065093598,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.199612016,-0.35529067,-0.115181029,0.058356035,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.194701307,-0.26773414,0.432599732,0.053146164,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.189734453,-0.251757296,0.481620333,0.048893624,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.184712886,-0.322857213,-0.007897177,0.044133462,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.179638054,-0.416381136,-0.580573685,0.037854557,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.17451142,-0.44696772,-0.704548004,0.030430789,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.169334463,-0.387027676,-0.260469139,0.023278857,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.164108675,-0.292109082,0.348771412,0.017557329,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.158835564,-0.249826611,0.568454689,0.013103024,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.15351665,-0.299308905,0.20203876,0.008582601,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.148153468,-0.395223805,-0.4081431,0.002719997,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.142747562,-0.449456488,-0.695623611,-0.004528807,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.137300493,-0.412121804,-0.390610477,-0.011933741,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.131813832,-0.317428462,0.231966246,-0.018120005,-0.282292559,-0.298304347,0.17136395,-0.094810113,23234
-0.126289159,-0.252227735,0.605221987,-0.022830485,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.120728069,-0.276162859,0.391507132,-0.027160575,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.115132165,-0.366833404,-0.207161068,-0.032549515,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.109503061,-0.440390241,-0.634833824,-0.039455595,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.10384238,-0.428626185,-0.492769154,-0.046933245,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.098151754,-0.341685531,0.093964977,-0.053500831,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.092432824,-0.258737633,0.591475969,-0.058501304,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.08668724,-0.255189183,0.547903381,-0.062704739,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.080916658,-0.333355893,0.008855737,-0.067598783,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.075122743,-0.420333713,-0.524523342,-0.074019375,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.069307165,-0.43502678,-0.556305867,-0.08138065,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.063471601,-0.362706901,-0.051734992,-0.088212046,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.057617733,-0.268554943,0.530818113,-0.093508806,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.051747251,-0.237734218,0.661277002,-0.097654224,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.045861847,-0.297092132,0.225208204,-0.102065733,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.039963217,-0.390477234,-0.370970762,-0.107890213,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.034053064,-0.430365054,-0.573651363,-0.114948059,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.028133091,-0.378328179,-0.191020769,-0.121896812,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.022205005,-0.280366745,0.430584742,-0.127463929,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.016270516,-0.224616656,0.725098187,-0.131615275,-0.267260147,0.15345882,0.074266733,-0.181763883,23234
-0.010331335,-0.260318396,0.427159684,-0.135585044,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
-0.004389174,-0.352546135,-0.183914457,-0.140739586,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.001554251,-0.414318986,-0.540935416,-0.147319748,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.007497229,-0.386571459,-0.310314198,-0.154218002,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.013438045,-0.292458654,0.301236643,-0.159995278,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.019374985,-0.216068254,0.736752038,-0.164202623,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.025306339,-0.225111392,0.601083994,-0.167792564,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.031230395,-0.308670084,0.024197317,-0.172241971,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.037145445,-0.387235915,-0.458320938,-0.178192848,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.043049784,-0.385810491,-0.397679237,-0.184860718,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.048941708,-0.302859409,0.155500079,-0.19075451,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.05481952,-0.211723803,0.697721258,-0.195046111,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.060681523,-0.193191684,0.735525343,-0.1983304,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.066526028,-0.261222686,0.239172603,-0.202077014,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.072351349,-0.350114524,-0.330016346,-0.207277873,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.078155806,-0.374910287,-0.443798016,-0.213533936,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.083937726,-0.309508358,0.007327897,-0.219420812,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.089695441,-0.210661077,0.613443031,-0.223797092,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.095427291,-0.165797871,0.822086014,-0.226852523,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.101131622,-0.21264404,0.446181515,-0.22993234,-0.263789272,0.290309252,-0.030659156,-0.263524676,23234
0.106806791,-0.304537305,-0.163964927,-0.234299266,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.112451161,-0.353329928,-0.442737556,-0.23997139,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.118063103,-0.310432391,-0.129236259,-0.245704372,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.123640999,-0.211487451,0.49285175,-0.250134338,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.129183242,-0.143601448,0.856071335,-0.253030696,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.134688233,-0.165260253,0.630913775,-0.255507028,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.140154384,-0.252558759,0.028764291,-0.258996184,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.145580119,-0.321180278,-0.392445821,-0.263931854,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.150963874,-0.303918085,-0.241199889,-0.269348784,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.156304096,-0.212466157,0.347644278,-0.2737692,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.161599245,-0.12666899,0.836840834,-0.276560452,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.166847794,-0.121114158,0.780696052,-0.278515684,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.17204823,-0.19655808,0.234835908,-0.281123649,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.177199053,-0.279231828,-0.294937337,-0.28519901,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.182298778,-0.288665206,-0.317678545,-0.290132418,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.187345934,-0.211671969,0.191326492,-0.294449837,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.192339066,-0.114474491,0.76783782,-0.297166883,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.197276733,-0.081820541,0.885480323,-0.298693006,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.202157513,-0.139067903,0.439689516,-0.300454198,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.206979997,-0.228871894,-0.156153384,-0.303581133,-0.284163288,0.063172162,-0.132479211,-0.354333261,23234
0.211742795,-0.263909156,-0.35078326,-0.307868834,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.216444533,-0.207163724,0.038117305,-0.311964359,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.221083856,-0.105960717,0.656295261,-0.314609943,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.225659426,-0.04845724,0.938624761,-0.315798659,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.230169924,-0.082592558,0.628680328,-0.316780085,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.234614048,-0.172014376,0.014492349,-0.318910775,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.238990517,-0.229502407,-0.336267621,-0.322406396,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.243298069,-0.197159746,-0.098202327,-0.326142819,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.247535463,-0.099644466,0.512641605,-0.328689035,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.251701475,-0.021500571,0.93740513,-0.329622239,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.255794906,-0.029430096,0.788228417,-0.329916005,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.259814573,-0.110969052,0.204846619,-0.331044654,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.263759319,-0.185948248,-0.273882724,-0.333627271,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.267628005,-0.180201978,-0.205403544,-0.33685804,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.271419517,-0.093757136,0.349654049,-0.339246659,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.27513276,-0.000810007,0.883216142,-0.339988086,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.278766664,0.018487934,0.906885182,-0.339702292,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.282320181,-0.048280611,0.400969812,-0.339863887,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.285792287,-0.134383894,-0.16741158,-0.341446021,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.289181979,-0.155295521,-0.273797929,-0.34402535,-0.274036222,-0.143805549,-0.220174023,-0.421044689,23234
0.292488281,-0.086409177,0.18142688,-0.34617096,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.29571024,0.01433689,0.781446894,-0.346759671,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.298846925,0.059726472,0.97623226,-0.34600844,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.301897433,0.013450019,0.588233671,-0.34527467,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.304860884,-0.07651409,-0.024380068,-0.345808031,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.307736424,-0.122012214,-0.297021201,-0.347601352,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.310523222,-0.075765071,0.022237211,-0.349397073,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.313220476,0.025162337,0.641040454,-0.34984333,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.315827408,0.093436545,0.991541408,-0.348736765,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.318343266,0.071748033,0.752476252,-0.347209431,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.320767324,-0.014500237,0.144532659,-0.346687959,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.323098883,-0.080549767,-0.272549689,-0.347581908,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.325337272,-0.060214666,-0.114601417,-0.348907243,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.327481845,0.033265771,0.47377279,-0.349191097,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.329531982,0.119397635,0.95214289,-0.347825992,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.331487094,0.124436561,0.881122225,-0.34562845,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.333346616,0.049186387,0.326337461,-0.344088416,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.335110012,-0.031741459,-0.201908356,-0.343999559,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.336776773,-0.038526928,-0.21780614,-0.344729757,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.338346419,0.040470907,0.293308564,-0.344802476,-0.180222699,0.018810666,-0.283172491,-0.41387151,23234
0.339818498,0.138009674,0.861473132,-0.343254514,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.341192584,0.169784479,0.964179345,-0.34052183,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.342468282,0.111935885,0.506765074,-0.338039005,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.343645223,0.022984625,-0.090553725,-0.336920609,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.344723069,-0.009973626,-0.279027529,-0.336936804,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.345701508,0.04865485,0.114109091,-0.336725023,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.346580259,0.150235591,0.726797884,-0.335043092,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.347359067,0.206618736,0.995031778,-0.331911697,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.348037709,0.171182088,0.671400586,-0.328595803,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.348615988,0.08169384,0.052559019,-0.326442118,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349093738,0.025587184,-0.293516029,-0.325641425,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349470821,0.05957314,-0.049720534,-0.325053695,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349747128,0.157499236,0.558632989,-0.323256763,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.34992258,0.234392497,0.97096711,-0.319854428,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349997127,0.224581747,0.806832155,-0.315841309,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349970745,0.142073939,0.215690266,-0.312689009,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349843444,0.067674787,-0.260498982,-0.310993774,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.34961526,0.074694938,-0.185553277,-0.309928969,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
0.349286259,0.161547088,0.369908897,-0.308005769,-0.021106513,0.440141899,-0.313213503,-0.321989377,23234
